id,type,lease_fee_basis,lease_fee_base_sat,channel_fee_max_proportional_thousandths,channel_fee_max_base_msat,funding_weight,funding_feerate_perkw,lease_threshold,available_funds,min_their_funding,max_their_funding,per_channel_min,per_channel_max
73,LND,,,,,,,,,,,,
74,LND,,,,,,,,,,,,
75,LND,,,,,,,,,,,,
76,LND,,,,,,,,,,,,
77,LND,,,,,,,,,,,,
78,LND,,,,,,,,,,,,
79,LND,,,,,,,,,,,,
80,LND,,,,,,,,,,,,
81,LND,,,,,,,,,,,,
82,LND,,,,,,,,,,,,
83,LND,,,,,,,,,,,,
84,LND,,,,,,,,,,,,
85,LND,,,,,,,,,,,,
86,LND,,,,,,,,,,,,
87,CLN,66,1950,104,59503,663,2874,1.0,9826023,100,10000000,100,10000000
88,LND,,,,,,,,,,,,
89,LND,,,,,,,,,,,,
90,LND,,,,,,,,,,,,
91,LND,,,,,,,,,,,,
92,LND,,,,,,,,,,,,
93,LND,,,,,,,,,,,,
94,LND,,,,,,,,,,,,
95,LND,,,,,,,,,,,,
96,LND,,,,,,,,,,,,
97,LND,,,,,,,,,,,,
98,LND,,,,,,,,,,,,
99,LND,,,,,,,,,,,,
100,LND,,,,,,,,,,,,
101,LND,,,,,,,,,,,,
102,LND,,,,,,,,,,,,
103,LND,,,,,,,,,,,,
104,LND,,,,,,,,,,,,
105,LND,,,,,,,,,,,,
106,LND,,,,,,,,,,,,
107,LND,,,,,,,,,,,,
108,LND,,,,,,,,,,,,
109,LND,,,,,,,,,,,,
110,LND,,,,,,,,,,,,
111,LND,,,,,,,,,,,,
112,LND,,,,,,,,,,,,
113,LND,,,,,,,,,,,,
114,LND,,,,,,,,,,,,
115,LND,,,,,,,,,,,,
116,LND,,,,,,,,,,,,
117,LND,,,,,,,,,,,,
118,LND,,,,,,,,,,,,
119,LND,,,,,,,,,,,,
120,LND,,,,,,,,,,,,
121,LND,,,,,,,,,,,,
122,LND,,,,,,,,,,,,
123,CLN,62,1990,118,42846,681,2603,0.69,307160,100,10000000,100,10000000
124,LND,,,,,,,,,,,,
125,LND,,,,,,,,,,,,
126,LND,,,,,,,,,,,,
127,LND,,,,,,,,,,,,
128,LND,,,,,,,,,,,,
129,LND,,,,,,,,,,,,
130,LND,,,,,,,,,,,,
131,LND,,,,,,,,,,,,
132,CLN,61,2208,92,50160,681,2878,0.93,3085583,100,10000000,100,10000000
133,LND,,,,,,,,,,,,
134,CLN,75,2231,102,42900,643,2812,0.83,7936026,100,10000000,100,10000000
135,LND,,,,,,,,,,,,
136,LND,,,,,,,,,,,,
137,LND,,,,,,,,,,,,
138,LND,,,,,,,,,,,,
139,LND,,,,,,,,,,,,
140,CLN,68,1617,90,56057,755,2857,0.83,1027878,100,10000000,100,10000000
141,LND,,,,,,,,,,,,
142,LND,,,,,,,,,,,,
143,LND,,,,,,,,,,,,
144,LND,,,,,,,,,,,,
145,LND,,,,,,,,,,,,
146,LND,,,,,,,,,,,,
147,LND,,,,,,,,,,,,
148,LND,,,,,,,,,,,,
149,LND,,,,,,,,,,,,
150,CLN,61,2449,95,56097,738,2537,0.66,1410038,100,10000000,100,10000000
151,LND,,,,,,,,,,,,
152,LND,,,,,,,,,,,,
153,LND,,,,,,,,,,,,
154,LND,,,,,,,,,,,,
155,CLN,64,1646,117,55867,702,2649,0.72,8137605,100,10000000,100,10000000
156,LND,,,,,,,,,,,,
157,LND,,,,,,,,,,,,
158,LND,,,,,,,,,,,,
159,LND,,,,,,,,,,,,
160,LND,,,,,,,,,,,,
161,LND,,,,,,,,,,,,
162,LND,,,,,,,,,,,,
163,LND,,,,,,,,,,,,
164,LND,,,,,,,,,,,,
165,LND,,,,,,,,,,,,
166,LND,,,,,,,,,,,,
167,LND,,,,,,,,,,,,
168,LND,,,,,,,,,,,,
169,LND,,,,,,,,,,,,
170,LND,,,,,,,,,,,,
171,LND,,,,,,,,,,,,
172,LND,,,,,,,,,,,,
173,LND,,,,,,,,,,,,
174,LND,,,,,,,,,,,,
175,LND,,,,,,,,,,,,
176,LND,,,,,,,,,,,,
177,LND,,,,,,,,,,,,
178,LND,,,,,,,,,,,,
179,LND,,,,,,,,,,,,
180,LND,,,,,,,,,,,,
181,LND,,,,,,,,,,,,
182,LND,,,,,,,,,,,,
183,LND,,,,,,,,,,,,
184,LND,,,,,,,,,,,,
185,LND,,,,,,,,,,,,
186,LND,,,,,,,,,,,,
187,CLN,63,2208,115,44268,672,2893,0.85,8298511,100,10000000,100,10000000
188,LND,,,,,,,,,,,,
189,LND,,,,,,,,,,,,
190,LND,,,,,,,,,,,,
191,LND,,,,,,,,,,,,
192,LND,,,,,,,,,,,,
193,CLN,65,1896,88,52366,583,2161,0.92,9918220,100,10000000,100,10000000
194,LND,,,,,,,,,,,,
195,LND,,,,,,,,,,,,
196,LND,,,,,,,,,,,,
197,LND,,,,,,,,,,,,
198,LND,,,,,,,,,,,,
199,LND,,,,,,,,,,,,
200,LND,,,,,,,,,,,,
201,LND,,,,,,,,,,,,
202,CLN,68,2213,83,45484,604,2408,0.99,2294921,100,10000000,100,10000000
203,LND,,,,,,,,,,,,
204,LND,,,,,,,,,,,,
205,LND,,,,,,,,,,,,
206,LND,,,,,,,,,,,,
207,LND,,,,,,,,,,,,
208,LND,,,,,,,,,,,,
209,CLN,60,2064,83,42123,720,2671,0.69,9810405,100,10000000,100,10000000
210,LND,,,,,,,,,,,,
211,LND,,,,,,,,,,,,
212,LND,,,,,,,,,,,,
213,CLN,64,1892,86,54712,701,2229,0.84,7801617,100,10000000,100,10000000
214,LND,,,,,,,,,,,,
215,LND,,,,,,,,,,,,
216,LND,,,,,,,,,,,,
217,LND,,,,,,,,,,,,
218,CLN,55,2221,120,48723,663,2117,0.97,3795037,100,10000000,100,10000000
219,LND,,,,,,,,,,,,
220,LND,,,,,,,,,,,,
221,CLN,56,1878,99,51175,721,2125,0.78,5852228,100,10000000,100,10000000
222,LND,,,,,,,,,,,,
223,LND,,,,,,,,,,,,
224,LND,,,,,,,,,,,,
225,LND,,,,,,,,,,,,
226,LND,,,,,,,,,,,,
227,LND,,,,,,,,,,,,
228,LND,,,,,,,,,,,,
229,CLN,56,2024,120,58968,648,2615,0.92,9172128,100,10000000,100,10000000
230,LND,,,,,,,,,,,,
231,LND,,,,,,,,,,,,
232,LND,,,,,,,,,,,,
233,LND,,,,,,,,,,,,
234,LND,,,,,,,,,,,,
235,LND,,,,,,,,,,,,
236,LND,,,,,,,,,,,,
237,LND,,,,,,,,,,,,
238,LND,,,,,,,,,,,,
239,LND,,,,,,,,,,,,
240,LND,,,,,,,,,,,,
241,CLN,56,1581,116,55387,591,2757,0.96,3019892,100,10000000,100,10000000
242,LND,,,,,,,,,,,,
243,LND,,,,,,,,,,,,
244,LND,,,,,,,,,,,,
245,LND,,,,,,,,,,,,
246,LND,,,,,,,,,,,,
247,LND,,,,,,,,,,,,
248,LND,,,,,,,,,,,,
249,LND,,,,,,,,,,,,
250,LND,,,,,,,,,,,,
251,LND,,,,,,,,,,,,
252,LND,,,,,,,,,,,,
253,CLN,57,1847,100,59135,707,2248,0.61,1997050,100,10000000,100,10000000
254,LND,,,,,,,,,,,,
255,LND,,,,,,,,,,,,
256,CLN,74,2100,110,54534,630,2218,0.89,3291129,100,10000000,100,10000000
257,CLN,60,1562,98,44783,663,2993,0.61,7560640,100,10000000,100,10000000
258,LND,,,,,,,,,,,,
259,LND,,,,,,,,,,,,
260,LND,,,,,,,,,,,,
261,LND,,,,,,,,,,,,
262,LND,,,,,,,,,,,,
263,LND,,,,,,,,,,,,
264,LND,,,,,,,,,,,,
265,LND,,,,,,,,,,,,
266,LND,,,,,,,,,,,,
267,LND,,,,,,,,,,,,
268,LND,,,,,,,,,,,,
269,LND,,,,,,,,,,,,
270,LND,,,,,,,,,,,,
271,LND,,,,,,,,,,,,
272,LND,,,,,,,,,,,,
273,LND,,,,,,,,,,,,
274,LND,,,,,,,,,,,,
275,LND,,,,,,,,,,,,
276,CLN,58,1971,115,59324,610,2415,0.71,615237,100,10000000,100,10000000
277,LND,,,,,,,,,,,,
278,LND,,,,,,,,,,,,
279,LND,,,,,,,,,,,,
280,LND,,,,,,,,,,,,
281,LND,,,,,,,,,,,,
282,LND,,,,,,,,,,,,
283,LND,,,,,,,,,,,,
284,LND,,,,,,,,,,,,
285,LND,,,,,,,,,,,,
286,LND,,,,,,,,,,,,
287,LND,,,,,,,,,,,,
288,LND,,,,,,,,,,,,
289,CLN,70,1749,114,44627,622,2211,0.89,306538,100,10000000,100,10000000
290,LND,,,,,,,,,,,,
291,CLN,71,2268,89,42776,685,2326,0.93,5088435,100,10000000,100,10000000
292,LND,,,,,,,,,,,,
293,CLN,66,2360,108,42775,614,2002,0.77,234265,100,10000000,100,10000000
294,LND,,,,,,,,,,,,
295,LND,,,,,,,,,,,,
296,LND,,,,,,,,,,,,
297,LND,,,,,,,,,,,,
298,CLN,63,1760,106,44054,716,2195,0.88,3237660,100,10000000,100,10000000
299,LND,,,,,,,,,,,,
300,LND,,,,,,,,,,,,
301,LND,,,,,,,,,,,,
302,LND,,,,,,,,,,,,
303,LND,,,,,,,,,,,,
304,LND,,,,,,,,,,,,
305,LND,,,,,,,,,,,,
306,CLN,74,1751,85,57906,619,2896,0.91,2858065,100,10000000,100,10000000
307,LND,,,,,,,,,,,,
308,LND,,,,,,,,,,,,
309,LND,,,,,,,,,,,,
310,LND,,,,,,,,,,,,
311,CLN,61,1943,101,50493,674,2723,0.7,7422713,100,10000000,100,10000000
312,LND,,,,,,,,,,,,
313,LND,,,,,,,,,,,,
314,LND,,,,,,,,,,,,
315,LND,,,,,,,,,,,,
316,LND,,,,,,,,,,,,
317,LND,,,,,,,,,,,,
318,LND,,,,,,,,,,,,
319,LND,,,,,,,,,,,,
320,LND,,,,,,,,,,,,
321,LND,,,,,,,,,,,,
322,LND,,,,,,,,,,,,
323,LND,,,,,,,,,,,,
324,LND,,,,,,,,,,,,
325,LND,,,,,,,,,,,,
326,LND,,,,,,,,,,,,
327,LND,,,,,,,,,,,,
328,LND,,,,,,,,,,,,
329,LND,,,,,,,,,,,,
330,LND,,,,,,,,,,,,
331,LND,,,,,,,,,,,,
332,LND,,,,,,,,,,,,
333,LND,,,,,,,,,,,,
334,LND,,,,,,,,,,,,
335,LND,,,,,,,,,,,,
336,LND,,,,,,,,,,,,
337,LND,,,,,,,,,,,,
338,LND,,,,,,,,,,,,
339,LND,,,,,,,,,,,,
340,LND,,,,,,,,,,,,
341,LND,,,,,,,,,,,,
342,LND,,,,,,,,,,,,
343,LND,,,,,,,,,,,,
344,LND,,,,,,,,,,,,
345,LND,,,,,,,,,,,,
346,LND,,,,,,,,,,,,
347,LND,,,,,,,,,,,,
348,LND,,,,,,,,,,,,
349,LND,,,,,,,,,,,,
350,LND,,,,,,,,,,,,
351,LND,,,,,,,,,,,,
352,CLN,64,2372,115,45086,636,2524,0.88,2992667,100,10000000,100,10000000
353,LND,,,,,,,,,,,,
354,LND,,,,,,,,,,,,
355,LND,,,,,,,,,,,,
356,LND,,,,,,,,,,,,
357,LND,,,,,,,,,,,,
358,LND,,,,,,,,,,,,
359,LND,,,,,,,,,,,,
360,LND,,,,,,,,,,,,
361,LND,,,,,,,,,,,,
362,LND,,,,,,,,,,,,
363,CLN,67,1868,84,49496,753,2642,0.84,105879,100,10000000,100,10000000
364,LND,,,,,,,,,,,,
365,LND,,,,,,,,,,,,
366,LND,,,,,,,,,,,,
367,LND,,,,,,,,,,,,
368,LND,,,,,,,,,,,,
369,LND,,,,,,,,,,,,
370,LND,,,,,,,,,,,,
371,LND,,,,,,,,,,,,
372,CLN,62,2478,86,52202,607,2281,0.95,2104725,100,10000000,100,10000000
373,LND,,,,,,,,,,,,
374,LND,,,,,,,,,,,,
375,LND,,,,,,,,,,,,
376,LND,,,,,,,,,,,,
377,LND,,,,,,,,,,,,
378,LND,,,,,,,,,,,,
379,LND,,,,,,,,,,,,
380,LND,,,,,,,,,,,,
381,LND,,,,,,,,,,,,
382,LND,,,,,,,,,,,,
383,LND,,,,,,,,,,,,
384,LND,,,,,,,,,,,,
385,LND,,,,,,,,,,,,
386,LND,,,,,,,,,,,,
387,LND,,,,,,,,,,,,
388,LND,,,,,,,,,,,,
389,LND,,,,,,,,,,,,
390,LND,,,,,,,,,,,,
391,LND,,,,,,,,,,,,
392,LND,,,,,,,,,,,,
393,LND,,,,,,,,,,,,
394,LND,,,,,,,,,,,,
395,LND,,,,,,,,,,,,
396,LND,,,,,,,,,,,,
397,LND,,,,,,,,,,,,
398,LND,,,,,,,,,,,,
399,LND,,,,,,,,,,,,
400,LND,,,,,,,,,,,,
401,LND,,,,,,,,,,,,
402,LND,,,,,,,,,,,,
403,LND,,,,,,,,,,,,
404,LND,,,,,,,,,,,,
405,LND,,,,,,,,,,,,
406,LND,,,,,,,,,,,,
407,LND,,,,,,,,,,,,
408,CLN,73,1571,81,45132,734,2933,0.73,5440275,100,10000000,100,10000000
409,LND,,,,,,,,,,,,
410,LND,,,,,,,,,,,,
411,LND,,,,,,,,,,,,
412,LND,,,,,,,,,,,,
413,LND,,,,,,,,,,,,
414,CLN,56,1675,117,53420,759,2150,0.98,7494109,100,10000000,100,10000000
415,LND,,,,,,,,,,,,
416,LND,,,,,,,,,,,,
417,LND,,,,,,,,,,,,
418,LND,,,,,,,,,,,,
419,LND,,,,,,,,,,,,
420,LND,,,,,,,,,,,,
421,LND,,,,,,,,,,,,
422,LND,,,,,,,,,,,,
423,LND,,,,,,,,,,,,
424,LND,,,,,,,,,,,,
425,LND,,,,,,,,,,,,
426,LND,,,,,,,,,,,,
427,LND,,,,,,,,,,,,
428,LND,,,,,,,,,,,,
429,LND,,,,,,,,,,,,
430,CLN,72,2413,106,46965,606,2160,1.0,8972417,100,10000000,100,10000000
431,LND,,,,,,,,,,,,
432,LND,,,,,,,,,,,,
433,LND,,,,,,,,,,,,
434,LND,,,,,,,,,,,,
435,LND,,,,,,,,,,,,
436,LND,,,,,,,,,,,,
437,LND,,,,,,,,,,,,
438,LND,,,,,,,,,,,,
439,LND,,,,,,,,,,,,
440,LND,,,,,,,,,,,,
441,CLN,66,1908,120,48371,656,2987,0.98,5703280,100,10000000,100,10000000
442,LND,,,,,,,,,,,,
443,LND,,,,,,,,,,,,
444,LND,,,,,,,,,,,,
445,LND,,,,,,,,,,,,
446,LND,,,,,,,,,,,,
447,LND,,,,,,,,,,,,
448,LND,,,,,,,,,,,,
449,CLN,75,1531,83,50515,576,2178,0.91,9120608,100,10000000,100,10000000
450,LND,,,,,,,,,,,,
451,LND,,,,,,,,,,,,
452,LND,,,,,,,,,,,,
453,LND,,,,,,,,,,,,
454,LND,,,,,,,,,,,,
455,LND,,,,,,,,,,,,
456,LND,,,,,,,,,,,,
457,LND,,,,,,,,,,,,
458,LND,,,,,,,,,,,,
459,LND,,,,,,,,,,,,
460,LND,,,,,,,,,,,,
461,LND,,,,,,,,,,,,
462,LND,,,,,,,,,,,,
463,LND,,,,,,,,,,,,
464,LND,,,,,,,,,,,,
465,CLN,65,2418,90,47505,747,2841,0.69,3355160,100,10000000,100,10000000
466,LND,,,,,,,,,,,,
467,LND,,,,,,,,,,,,
468,LND,,,,,,,,,,,,
469,LND,,,,,,,,,,,,
470,LND,,,,,,,,,,,,
471,LND,,,,,,,,,,,,
472,LND,,,,,,,,,,,,
473,LND,,,,,,,,,,,,
474,LND,,,,,,,,,,,,
475,CLN,60,1634,117,59259,600,2946,0.9,8777171,100,10000000,100,10000000
476,LND,,,,,,,,,,,,
477,LND,,,,,,,,,,,,
478,LND,,,,,,,,,,,,
479,LND,,,,,,,,,,,,
480,LND,,,,,,,,,,,,
481,LND,,,,,,,,,,,,
482,LND,,,,,,,,,,,,
483,LND,,,,,,,,,,,,
484,LND,,,,,,,,,,,,
485,LND,,,,,,,,,,,,
486,CLN,75,2430,101,47173,704,2324,0.78,1573341,100,10000000,100,10000000
487,LND,,,,,,,,,,,,
488,LND,,,,,,,,,,,,
489,LND,,,,,,,,,,,,
490,LND,,,,,,,,,,,,
491,LND,,,,,,,,,,,,
492,LND,,,,,,,,,,,,
493,LND,,,,,,,,,,,,
494,LND,,,,,,,,,,,,
495,LND,,,,,,,,,,,,
496,LND,,,,,,,,,,,,
497,LND,,,,,,,,,,,,
498,LND,,,,,,,,,,,,
499,LND,,,,,,,,,,,,
500,LND,,,,,,,,,,,,
501,LND,,,,,,,,,,,,
502,LND,,,,,,,,,,,,
503,LND,,,,,,,,,,,,
504,LND,,,,,,,,,,,,
505,LND,,,,,,,,,,,,
506,LND,,,,,,,,,,,,
507,LND,,,,,,,,,,,,
508,LND,,,,,,,,,,,,
509,LND,,,,,,,,,,,,
510,LND,,,,,,,,,,,,
511,LND,,,,,,,,,,,,
512,LND,,,,,,,,,,,,
513,LND,,,,,,,,,,,,
514,LND,,,,,,,,,,,,
515,LND,,,,,,,,,,,,
516,LND,,,,,,,,,,,,
517,LND,,,,,,,,,,,,
518,LND,,,,,,,,,,,,
519,LND,,,,,,,,,,,,
520,LND,,,,,,,,,,,,
521,LND,,,,,,,,,,,,
522,LND,,,,,,,,,,,,
523,LND,,,,,,,,,,,,
524,LND,,,,,,,,,,,,
525,LND,,,,,,,,,,,,
526,LND,,,,,,,,,,,,
527,LND,,,,,,,,,,,,
528,CLN,57,2242,105,42270,666,2045,0.86,1141784,100,10000000,100,10000000
529,LND,,,,,,,,,,,,
530,LND,,,,,,,,,,,,
531,LND,,,,,,,,,,,,
532,LND,,,,,,,,,,,,
533,LND,,,,,,,,,,,,
534,LND,,,,,,,,,,,,
535,LND,,,,,,,,,,,,
536,LND,,,,,,,,,,,,
537,LND,,,,,,,,,,,,
538,LND,,,,,,,,,,,,
539,LND,,,,,,,,,,,,
540,LND,,,,,,,,,,,,
541,CLN,57,1970,107,52198,631,2495,0.86,5532417,100,10000000,100,10000000
542,LND,,,,,,,,,,,,
543,LND,,,,,,,,,,,,
544,LND,,,,,,,,,,,,
545,LND,,,,,,,,,,,,
546,LND,,,,,,,,,,,,
547,LND,,,,,,,,,,,,
548,LND,,,,,,,,,,,,
549,LND,,,,,,,,,,,,
550,LND,,,,,,,,,,,,
551,LND,,,,,,,,,,,,
552,LND,,,,,,,,,,,,
553,LND,,,,,,,,,,,,
554,LND,,,,,,,,,,,,
555,LND,,,,,,,,,,,,
556,LND,,,,,,,,,,,,
557,LND,,,,,,,,,,,,
558,LND,,,,,,,,,,,,
559,LND,,,,,,,,,,,,
560,LND,,,,,,,,,,,,
561,LND,,,,,,,,,,,,
562,LND,,,,,,,,,,,,
563,LND,,,,,,,,,,,,
564,LND,,,,,,,,,,,,
565,LND,,,,,,,,,,,,
566,LND,,,,,,,,,,,,
567,LND,,,,,,,,,,,,
568,LND,,,,,,,,,,,,
569,LND,,,,,,,,,,,,
570,LND,,,,,,,,,,,,
571,LND,,,,,,,,,,,,
572,CLN,55,2063,88,53163,625,2515,0.78,5302095,100,10000000,100,10000000
573,LND,,,,,,,,,,,,
574,CLN,60,1834,90,53757,670,2776,0.93,5459963,100,10000000,100,10000000
575,LND,,,,,,,,,,,,
576,LND,,,,,,,,,,,,
577,LND,,,,,,,,,,,,
578,LND,,,,,,,,,,,,
579,CLN,64,1826,83,51236,576,2025,0.94,5781266,100,10000000,100,10000000
580,LND,,,,,,,,,,,,
581,LND,,,,,,,,,,,,
582,LND,,,,,,,,,,,,
583,LND,,,,,,,,,,,,
584,LND,,,,,,,,,,,,
585,LND,,,,,,,,,,,,
586,LND,,,,,,,,,,,,
587,LND,,,,,,,,,,,,
588,CLN,73,1919,101,56136,752,2000,0.95,3039978,100,10000000,100,10000000
589,LND,,,,,,,,,,,,
590,LND,,,,,,,,,,,,
591,LND,,,,,,,,,,,,
592,LND,,,,,,,,,,,,
593,LND,,,,,,,,,,,,
594,LND,,,,,,,,,,,,
595,LND,,,,,,,,,,,,
596,LND,,,,,,,,,,,,
597,CLN,67,2186,103,46400,636,2672,0.73,6745091,100,10000000,100,10000000
598,LND,,,,,,,,,,,,
599,LND,,,,,,,,,,,,
600,LND,,,,,,,,,,,,
601,LND,,,,,,,,,,,,
602,LND,,,,,,,,,,,,
603,LND,,,,,,,,,,,,
604,LND,,,,,,,,,,,,
605,LND,,,,,,,,,,,,
606,LND,,,,,,,,,,,,
607,LND,,,,,,,,,,,,
608,LND,,,,,,,,,,,,
609,LND,,,,,,,,,,,,
610,LND,,,,,,,,,,,,
611,LND,,,,,,,,,,,,
612,LND,,,,,,,,,,,,
613,LND,,,,,,,,,,,,
614,LND,,,,,,,,,,,,
615,LND,,,,,,,,,,,,
616,CLN,62,2107,97,56376,624,2871,0.73,8256794,100,10000000,100,10000000
617,LND,,,,,,,,,,,,
618,CLN,69,1575,85,42433,711,2701,0.91,6278190,100,10000000,100,10000000
619,LND,,,,,,,,,,,,
620,LND,,,,,,,,,,,,
621,LND,,,,,,,,,,,,
622,LND,,,,,,,,,,,,
623,LND,,,,,,,,,,,,
624,LND,,,,,,,,,,,,
625,LND,,,,,,,,,,,,
626,LND,,,,,,,,,,,,
627,LND,,,,,,,,,,,,
628,LND,,,,,,,,,,,,
629,LND,,,,,,,,,,,,
630,LND,,,,,,,,,,,,
631,LND,,,,,,,,,,,,
632,LND,,,,,,,,,,,,
633,LND,,,,,,,,,,,,
634,LND,,,,,,,,,,,,
635,LND,,,,,,,,,,,,
636,LND,,,,,,,,,,,,
637,LND,,,,,,,,,,,,
638,LND,,,,,,,,,,,,
639,CLN,70,1821,102,50120,760,2941,0.83,6834293,100,10000000,100,10000000
640,LND,,,,,,,,,,,,
641,LND,,,,,,,,,,,,
642,LND,,,,,,,,,,,,
643,LND,,,,,,,,,,,,
644,LND,,,,,,,,,,,,
645,LND,,,,,,,,,,,,
646,LND,,,,,,,,,,,,
647,LND,,,,,,,,,,,,
648,LND,,,,,,,,,,,,
649,LND,,,,,,,,,,,,
650,LND,,,,,,,,,,,,
651,LND,,,,,,,,,,,,
652,LND,,,,,,,,,,,,
653,LND,,,,,,,,,,,,
654,LND,,,,,,,,,,,,
655,LND,,,,,,,,,,,,
656,LND,,,,,,,,,,,,
657,LND,,,,,,,,,,,,
658,LND,,,,,,,,,,,,
659,CLN,56,2127,99,42203,603,2426,0.63,7141351,100,10000000,100,10000000
660,LND,,,,,,,,,,,,
661,LND,,,,,,,,,,,,
662,CLN,55,2191,110,57592,643,2012,0.69,9068355,100,10000000,100,10000000
663,LND,,,,,,,,,,,,
664,LND,,,,,,,,,,,,
665,LND,,,,,,,,,,,,
666,LND,,,,,,,,,,,,
667,LND,,,,,,,,,,,,
668,CLN,74,2216,117,57220,602,2632,0.8,5362511,100,10000000,100,10000000
669,LND,,,,,,,,,,,,
670,LND,,,,,,,,,,,,
671,LND,,,,,,,,,,,,
672,LND,,,,,,,,,,,,
673,LND,,,,,,,,,,,,
674,LND,,,,,,,,,,,,
675,LND,,,,,,,,,,,,
676,CLN,73,2457,90,58525,678,2771,0.84,7463771,100,10000000,100,10000000
677,LND,,,,,,,,,,,,
678,LND,,,,,,,,,,,,
679,LND,,,,,,,,,,,,
680,LND,,,,,,,,,,,,
681,LND,,,,,,,,,,,,
682,LND,,,,,,,,,,,,
683,LND,,,,,,,,,,,,
684,LND,,,,,,,,,,,,
685,LND,,,,,,,,,,,,
686,LND,,,,,,,,,,,,
687,LND,,,,,,,,,,,,
688,LND,,,,,,,,,,,,
689,LND,,,,,,,,,,,,
690,LND,,,,,,,,,,,,
691,LND,,,,,,,,,,,,
692,LND,,,,,,,,,,,,
693,LND,,,,,,,,,,,,
694,LND,,,,,,,,,,,,
695,LND,,,,,,,,,,,,
696,LND,,,,,,,,,,,,
697,CLN,62,1595,120,45957,715,2864,0.62,4931409,100,10000000,100,10000000
698,LND,,,,,,,,,,,,
699,LND,,,,,,,,,,,,
700,LND,,,,,,,,,,,,
701,LND,,,,,,,,,,,,
702,LND,,,,,,,,,,,,
703,LND,,,,,,,,,,,,
704,LND,,,,,,,,,,,,
705,LND,,,,,,,,,,,,
706,LND,,,,,,,,,,,,
707,LND,,,,,,,,,,,,
708,LND,,,,,,,,,,,,
709,LND,,,,,,,,,,,,
710,LND,,,,,,,,,,,,
711,LND,,,,,,,,,,,,
712,CLN,72,1500,119,53429,633,2456,0.67,631671,100,10000000,100,10000000
713,LND,,,,,,,,,,,,
714,LND,,,,,,,,,,,,
715,LND,,,,,,,,,,,,
716,LND,,,,,,,,,,,,
717,LND,,,,,,,,,,,,
718,LND,,,,,,,,,,,,
719,LND,,,,,,,,,,,,
720,LND,,,,,,,,,,,,
721,LND,,,,,,,,,,,,
722,LND,,,,,,,,,,,,
723,LND,,,,,,,,,,,,
724,LND,,,,,,,,,,,,
725,LND,,,,,,,,,,,,
726,LND,,,,,,,,,,,,
