id,type,lease_fee_basis,lease_fee_base_sat,channel_fee_max_proportional_thousandths,channel_fee_max_base_msat,funding_weight,funding_feerate_perkw,lease_threshold,available_funds,min_their_funding,max_their_funding,per_channel_min,per_channel_max
78,LND,,,,,,,,,,,,
79,LND,,,,,,,,,,,,
80,LND,,,,,,,,,,,,
81,LND,,,,,,,,,,,,
82,LND,,,,,,,,,,,,
83,LND,,,,,,,,,,,,
84,LND,,,,,,,,,,,,
85,LND,,,,,,,,,,,,
86,LND,,,,,,,,,,,,
87,LND,,,,,,,,,,,,
88,LND,,,,,,,,,,,,
89,LND,,,,,,,,,,,,
90,LND,,,,,,,,,,,,
91,CLN,75,2294,98,47666,628,2955,0.91,4018066,100,10000000,100,10000000
92,LND,,,,,,,,,,,,
93,LND,,,,,,,,,,,,
94,LND,,,,,,,,,,,,
95,LND,,,,,,,,,,,,
96,LND,,,,,,,,,,,,
97,LND,,,,,,,,,,,,
98,CLN,62,1981,82,50130,749,2003,0.65,4744025,100,10000000,100,10000000
99,LND,,,,,,,,,,,,
100,LND,,,,,,,,,,,,
101,LND,,,,,,,,,,,,
102,LND,,,,,,,,,,,,
103,LND,,,,,,,,,,,,
104,LND,,,,,,,,,,,,
105,LND,,,,,,,,,,,,
106,LND,,,,,,,,,,,,
107,LND,,,,,,,,,,,,
108,LND,,,,,,,,,,,,
109,CLN,59,1661,97,49435,658,2725,0.63,4968390,100,10000000,100,10000000
110,LND,,,,,,,,,,,,
111,LND,,,,,,,,,,,,
112,LND,,,,,,,,,,,,
113,LND,,,,,,,,,,,,
114,LND,,,,,,,,,,,,
115,LND,,,,,,,,,,,,
116,LND,,,,,,,,,,,,
117,LND,,,,,,,,,,,,
118,LND,,,,,,,,,,,,
119,LND,,,,,,,,,,,,
120,LND,,,,,,,,,,,,
121,LND,,,,,,,,,,,,
122,LND,,,,,,,,,,,,
123,CLN,75,2005,94,41616,765,2026,0.69,9532261,100,10000000,100,10000000
124,LND,,,,,,,,,,,,
125,LND,,,,,,,,,,,,
126,CLN,68,2468,84,48517,644,2579,0.74,591165,100,10000000,100,10000000
127,LND,,,,,,,,,,,,
128,LND,,,,,,,,,,,,
129,LND,,,,,,,,,,,,
130,LND,,,,,,,,,,,,
131,LND,,,,,,,,,,,,
132,LND,,,,,,,,,,,,
133,LND,,,,,,,,,,,,
134,LND,,,,,,,,,,,,
135,LND,,,,,,,,,,,,
136,LND,,,,,,,,,,,,
137,LND,,,,,,,,,,,,
138,LND,,,,,,,,,,,,
139,LND,,,,,,,,,,,,
140,LND,,,,,,,,,,,,
141,LND,,,,,,,,,,,,
142,LND,,,,,,,,,,,,
143,LND,,,,,,,,,,,,
144,LND,,,,,,,,,,,,
145,LND,,,,,,,,,,,,
146,LND,,,,,,,,,,,,
147,LND,,,,,,,,,,,,
148,LND,,,,,,,,,,,,
149,LND,,,,,,,,,,,,
150,LND,,,,,,,,,,,,
151,LND,,,,,,,,,,,,
152,LND,,,,,,,,,,,,
153,LND,,,,,,,,,,,,
154,LND,,,,,,,,,,,,
155,LND,,,,,,,,,,,,
156,LND,,,,,,,,,,,,
157,LND,,,,,,,,,,,,
158,LND,,,,,,,,,,,,
159,LND,,,,,,,,,,,,
160,LND,,,,,,,,,,,,
161,LND,,,,,,,,,,,,
162,LND,,,,,,,,,,,,
163,LND,,,,,,,,,,,,
164,LND,,,,,,,,,,,,
165,LND,,,,,,,,,,,,
166,LND,,,,,,,,,,,,
167,LND,,,,,,,,,,,,
168,LND,,,,,,,,,,,,
169,LND,,,,,,,,,,,,
170,LND,,,,,,,,,,,,
171,LND,,,,,,,,,,,,
172,LND,,,,,,,,,,,,
173,LND,,,,,,,,,,,,
174,LND,,,,,,,,,,,,
175,LND,,,,,,,,,,,,
176,LND,,,,,,,,,,,,
177,LND,,,,,,,,,,,,
178,LND,,,,,,,,,,,,
179,LND,,,,,,,,,,,,
180,LND,,,,,,,,,,,,
181,LND,,,,,,,,,,,,
182,LND,,,,,,,,,,,,
183,LND,,,,,,,,,,,,
184,LND,,,,,,,,,,,,
185,LND,,,,,,,,,,,,
186,LND,,,,,,,,,,,,
187,CLN,56,2034,119,49461,604,2072,0.83,146822,100,10000000,100,10000000
188,LND,,,,,,,,,,,,
189,LND,,,,,,,,,,,,
190,LND,,,,,,,,,,,,
191,LND,,,,,,,,,,,,
192,LND,,,,,,,,,,,,
193,LND,,,,,,,,,,,,
194,LND,,,,,,,,,,,,
195,LND,,,,,,,,,,,,
196,CLN,65,2427,80,45213,621,2772,0.69,1048739,100,10000000,100,10000000
197,LND,,,,,,,,,,,,
198,LND,,,,,,,,,,,,
199,LND,,,,,,,,,,,,
200,LND,,,,,,,,,,,,
201,LND,,,,,,,,,,,,
202,LND,,,,,,,,,,,,
203,LND,,,,,,,,,,,,
204,LND,,,,,,,,,,,,
205,LND,,,,,,,,,,,,
206,LND,,,,,,,,,,,,
207,CLN,57,2315,100,59760,694,2099,0.94,2235369,100,10000000,100,10000000
208,LND,,,,,,,,,,,,
209,LND,,,,,,,,,,,,
210,CLN,71,1556,84,52759,716,2973,0.91,7921376,100,10000000,100,10000000
211,LND,,,,,,,,,,,,
212,LND,,,,,,,,,,,,
213,LND,,,,,,,,,,,,
214,LND,,,,,,,,,,,,
215,CLN,56,1685,85,43797,700,2702,0.91,4659249,100,10000000,100,10000000
216,LND,,,,,,,,,,,,
217,LND,,,,,,,,,,,,
218,LND,,,,,,,,,,,,
219,LND,,,,,,,,,,,,
220,LND,,,,,,,,,,,,
221,LND,,,,,,,,,,,,
222,LND,,,,,,,,,,,,
223,LND,,,,,,,,,,,,
224,LND,,,,,,,,,,,,
225,LND,,,,,,,,,,,,
226,LND,,,,,,,,,,,,
227,LND,,,,,,,,,,,,
228,LND,,,,,,,,,,,,
229,LND,,,,,,,,,,,,
230,LND,,,,,,,,,,,,
231,LND,,,,,,,,,,,,
232,LND,,,,,,,,,,,,
233,LND,,,,,,,,,,,,
234,LND,,,,,,,,,,,,
235,LND,,,,,,,,,,,,
236,LND,,,,,,,,,,,,
237,LND,,,,,,,,,,,,
238,LND,,,,,,,,,,,,
239,LND,,,,,,,,,,,,
240,LND,,,,,,,,,,,,
241,LND,,,,,,,,,,,,
242,LND,,,,,,,,,,,,
243,LND,,,,,,,,,,,,
244,LND,,,,,,,,,,,,
245,LND,,,,,,,,,,,,
246,LND,,,,,,,,,,,,
247,LND,,,,,,,,,,,,
248,LND,,,,,,,,,,,,
249,LND,,,,,,,,,,,,
250,LND,,,,,,,,,,,,
251,LND,,,,,,,,,,,,
252,LND,,,,,,,,,,,,
253,LND,,,,,,,,,,,,
254,LND,,,,,,,,,,,,
255,LND,,,,,,,,,,,,
256,LND,,,,,,,,,,,,
257,LND,,,,,,,,,,,,
258,LND,,,,,,,,,,,,
259,LND,,,,,,,,,,,,
260,LND,,,,,,,,,,,,
261,LND,,,,,,,,,,,,
262,LND,,,,,,,,,,,,
263,LND,,,,,,,,,,,,
264,LND,,,,,,,,,,,,
265,CLN,68,1823,112,41082,761,2071,0.98,3237748,100,10000000,100,10000000
266,LND,,,,,,,,,,,,
267,CLN,75,2280,110,49972,605,2051,0.94,4055449,100,10000000,100,10000000
268,LND,,,,,,,,,,,,
269,LND,,,,,,,,,,,,
270,LND,,,,,,,,,,,,
271,LND,,,,,,,,,,,,
272,LND,,,,,,,,,,,,
273,CLN,70,1561,105,43870,635,2759,0.69,9546171,100,10000000,100,10000000
274,CLN,56,1665,112,46290,751,2995,0.92,7044344,100,10000000,100,10000000
275,CLN,68,2164,88,54200,604,2215,0.89,5644757,100,10000000,100,10000000
276,LND,,,,,,,,,,,,
277,LND,,,,,,,,,,,,
278,LND,,,,,,,,,,,,
279,LND,,,,,,,,,,,,
280,LND,,,,,,,,,,,,
281,LND,,,,,,,,,,,,
282,LND,,,,,,,,,,,,
283,LND,,,,,,,,,,,,
284,LND,,,,,,,,,,,,
285,CLN,58,2410,118,50709,579,2973,0.93,6986437,100,10000000,100,10000000
286,LND,,,,,,,,,,,,
287,LND,,,,,,,,,,,,
288,LND,,,,,,,,,,,,
289,LND,,,,,,,,,,,,
290,LND,,,,,,,,,,,,
291,CLN,63,2004,84,45510,570,2147,0.79,5561186,100,10000000,100,10000000
292,LND,,,,,,,,,,,,
293,LND,,,,,,,,,,,,
294,LND,,,,,,,,,,,,
295,LND,,,,,,,,,,,,
296,LND,,,,,,,,,,,,
297,LND,,,,,,,,,,,,
298,LND,,,,,,,,,,,,
299,LND,,,,,,,,,,,,
300,LND,,,,,,,,,,,,
301,LND,,,,,,,,,,,,
302,LND,,,,,,,,,,,,
303,LND,,,,,,,,,,,,
304,LND,,,,,,,,,,,,
305,LND,,,,,,,,,,,,
306,LND,,,,,,,,,,,,
307,LND,,,,,,,,,,,,
308,LND,,,,,,,,,,,,
309,LND,,,,,,,,,,,,
310,LND,,,,,,,,,,,,
311,LND,,,,,,,,,,,,
312,LND,,,,,,,,,,,,
313,LND,,,,,,,,,,,,
314,LND,,,,,,,,,,,,
315,LND,,,,,,,,,,,,
316,LND,,,,,,,,,,,,
317,LND,,,,,,,,,,,,
318,LND,,,,,,,,,,,,
319,LND,,,,,,,,,,,,
320,LND,,,,,,,,,,,,
321,LND,,,,,,,,,,,,
322,LND,,,,,,,,,,,,
323,LND,,,,,,,,,,,,
324,LND,,,,,,,,,,,,
325,LND,,,,,,,,,,,,
326,CLN,63,2434,120,58656,586,2595,0.7,6271662,100,10000000,100,10000000
327,CLN,55,1882,103,51216,639,2606,0.75,4715525,100,10000000,100,10000000
328,LND,,,,,,,,,,,,
329,LND,,,,,,,,,,,,
330,LND,,,,,,,,,,,,
331,CLN,56,1730,108,55818,653,2548,0.69,5598584,100,10000000,100,10000000
332,LND,,,,,,,,,,,,
333,LND,,,,,,,,,,,,
334,LND,,,,,,,,,,,,
335,LND,,,,,,,,,,,,
336,LND,,,,,,,,,,,,
337,LND,,,,,,,,,,,,
338,LND,,,,,,,,,,,,
339,LND,,,,,,,,,,,,
340,LND,,,,,,,,,,,,
341,LND,,,,,,,,,,,,
342,LND,,,,,,,,,,,,
343,LND,,,,,,,,,,,,
344,LND,,,,,,,,,,,,
345,LND,,,,,,,,,,,,
346,LND,,,,,,,,,,,,
347,LND,,,,,,,,,,,,
348,LND,,,,,,,,,,,,
349,CLN,70,2168,87,59146,735,2275,0.6,3579205,100,10000000,100,10000000
350,LND,,,,,,,,,,,,
351,LND,,,,,,,,,,,,
352,LND,,,,,,,,,,,,
353,LND,,,,,,,,,,,,
354,LND,,,,,,,,,,,,
355,LND,,,,,,,,,,,,
356,LND,,,,,,,,,,,,
357,LND,,,,,,,,,,,,
358,LND,,,,,,,,,,,,
359,LND,,,,,,,,,,,,
360,LND,,,,,,,,,,,,
361,CLN,74,2124,90,45307,732,2058,0.97,983740,100,10000000,100,10000000
362,LND,,,,,,,,,,,,
363,LND,,,,,,,,,,,,
364,LND,,,,,,,,,,,,
365,LND,,,,,,,,,,,,
366,LND,,,,,,,,,,,,
367,LND,,,,,,,,,,,,
368,LND,,,,,,,,,,,,
369,LND,,,,,,,,,,,,
370,LND,,,,,,,,,,,,
371,LND,,,,,,,,,,,,
372,LND,,,,,,,,,,,,
373,LND,,,,,,,,,,,,
374,LND,,,,,,,,,,,,
375,LND,,,,,,,,,,,,
376,LND,,,,,,,,,,,,
377,CLN,67,1739,100,44227,584,2559,0.89,5601474,100,10000000,100,10000000
378,LND,,,,,,,,,,,,
379,LND,,,,,,,,,,,,
380,LND,,,,,,,,,,,,
381,LND,,,,,,,,,,,,
382,LND,,,,,,,,,,,,
383,LND,,,,,,,,,,,,
384,LND,,,,,,,,,,,,
385,LND,,,,,,,,,,,,
386,LND,,,,,,,,,,,,
387,LND,,,,,,,,,,,,
388,LND,,,,,,,,,,,,
389,LND,,,,,,,,,,,,
390,LND,,,,,,,,,,,,
391,LND,,,,,,,,,,,,
392,LND,,,,,,,,,,,,
393,LND,,,,,,,,,,,,
394,LND,,,,,,,,,,,,
395,LND,,,,,,,,,,,,
396,LND,,,,,,,,,,,,
397,LND,,,,,,,,,,,,
398,LND,,,,,,,,,,,,
399,LND,,,,,,,,,,,,
400,LND,,,,,,,,,,,,
401,CLN,60,2472,100,49924,706,2653,0.91,9183861,100,10000000,100,10000000
402,LND,,,,,,,,,,,,
403,LND,,,,,,,,,,,,
404,LND,,,,,,,,,,,,
405,LND,,,,,,,,,,,,
406,LND,,,,,,,,,,,,
407,LND,,,,,,,,,,,,
408,LND,,,,,,,,,,,,
409,LND,,,,,,,,,,,,
410,LND,,,,,,,,,,,,
411,LND,,,,,,,,,,,,
412,LND,,,,,,,,,,,,
413,LND,,,,,,,,,,,,
414,LND,,,,,,,,,,,,
415,LND,,,,,,,,,,,,
416,LND,,,,,,,,,,,,
417,LND,,,,,,,,,,,,
418,LND,,,,,,,,,,,,
419,LND,,,,,,,,,,,,
420,LND,,,,,,,,,,,,
421,LND,,,,,,,,,,,,
422,LND,,,,,,,,,,,,
423,LND,,,,,,,,,,,,
424,LND,,,,,,,,,,,,
425,LND,,,,,,,,,,,,
426,LND,,,,,,,,,,,,
427,LND,,,,,,,,,,,,
428,LND,,,,,,,,,,,,
429,LND,,,,,,,,,,,,
430,LND,,,,,,,,,,,,
431,LND,,,,,,,,,,,,
432,LND,,,,,,,,,,,,
433,CLN,59,2171,119,59735,655,2482,0.91,745096,100,10000000,100,10000000
434,LND,,,,,,,,,,,,
435,LND,,,,,,,,,,,,
436,LND,,,,,,,,,,,,
437,LND,,,,,,,,,,,,
438,LND,,,,,,,,,,,,
439,LND,,,,,,,,,,,,
440,LND,,,,,,,,,,,,
441,LND,,,,,,,,,,,,
442,LND,,,,,,,,,,,,
443,LND,,,,,,,,,,,,
444,LND,,,,,,,,,,,,
445,LND,,,,,,,,,,,,
446,LND,,,,,,,,,,,,
447,LND,,,,,,,,,,,,
448,LND,,,,,,,,,,,,
449,LND,,,,,,,,,,,,
450,LND,,,,,,,,,,,,
451,LND,,,,,,,,,,,,
452,LND,,,,,,,,,,,,
453,LND,,,,,,,,,,,,
454,LND,,,,,,,,,,,,
455,LND,,,,,,,,,,,,
456,CLN,69,1731,80,54924,601,2933,0.86,831132,100,10000000,100,10000000
457,CLN,55,2194,84,46689,685,2205,0.89,4681135,100,10000000,100,10000000
458,LND,,,,,,,,,,,,
459,LND,,,,,,,,,,,,
460,LND,,,,,,,,,,,,
461,LND,,,,,,,,,,,,
462,LND,,,,,,,,,,,,
463,LND,,,,,,,,,,,,
464,LND,,,,,,,,,,,,
465,LND,,,,,,,,,,,,
466,LND,,,,,,,,,,,,
467,LND,,,,,,,,,,,,
468,LND,,,,,,,,,,,,
469,LND,,,,,,,,,,,,
470,LND,,,,,,,,,,,,
471,CLN,63,2157,82,49582,690,2166,0.81,9059550,100,10000000,100,10000000
472,LND,,,,,,,,,,,,
473,LND,,,,,,,,,,,,
474,LND,,,,,,,,,,,,
475,LND,,,,,,,,,,,,
476,LND,,,,,,,,,,,,
477,LND,,,,,,,,,,,,
478,LND,,,,,,,,,,,,
479,LND,,,,,,,,,,,,
480,LND,,,,,,,,,,,,
481,CLN,70,2321,101,49148,577,2455,0.64,9934410,100,10000000,100,10000000
482,CLN,64,1822,107,58184,571,2120,0.84,8762539,100,10000000,100,10000000
483,LND,,,,,,,,,,,,
484,LND,,,,,,,,,,,,
485,LND,,,,,,,,,,,,
486,LND,,,,,,,,,,,,
487,LND,,,,,,,,,,,,
488,LND,,,,,,,,,,,,
489,CLN,60,1706,117,56611,751,2025,0.62,1511691,100,10000000,100,10000000
490,LND,,,,,,,,,,,,
491,LND,,,,,,,,,,,,
492,LND,,,,,,,,,,,,
493,LND,,,,,,,,,,,,
494,LND,,,,,,,,,,,,
495,LND,,,,,,,,,,,,
496,LND,,,,,,,,,,,,
497,LND,,,,,,,,,,,,
498,LND,,,,,,,,,,,,
499,LND,,,,,,,,,,,,
500,LND,,,,,,,,,,,,
501,LND,,,,,,,,,,,,
502,LND,,,,,,,,,,,,
503,LND,,,,,,,,,,,,
504,LND,,,,,,,,,,,,
505,LND,,,,,,,,,,,,
506,CLN,74,1906,120,44192,573,2586,0.73,2024901,100,10000000,100,10000000
507,LND,,,,,,,,,,,,
508,LND,,,,,,,,,,,,
509,LND,,,,,,,,,,,,
510,CLN,69,2384,93,53074,589,2424,0.8,6113748,100,10000000,100,10000000
511,LND,,,,,,,,,,,,
512,LND,,,,,,,,,,,,
513,LND,,,,,,,,,,,,
514,LND,,,,,,,,,,,,
515,LND,,,,,,,,,,,,
516,LND,,,,,,,,,,,,
517,LND,,,,,,,,,,,,
518,LND,,,,,,,,,,,,
519,LND,,,,,,,,,,,,
520,LND,,,,,,,,,,,,
521,LND,,,,,,,,,,,,
522,LND,,,,,,,,,,,,
523,LND,,,,,,,,,,,,
524,LND,,,,,,,,,,,,
525,CLN,73,1920,80,46894,606,2608,0.74,5792393,100,10000000,100,10000000
526,LND,,,,,,,,,,,,
527,LND,,,,,,,,,,,,
528,LND,,,,,,,,,,,,
529,LND,,,,,,,,,,,,
530,LND,,,,,,,,,,,,
531,LND,,,,,,,,,,,,
532,LND,,,,,,,,,,,,
533,LND,,,,,,,,,,,,
534,LND,,,,,,,,,,,,
535,LND,,,,,,,,,,,,
536,LND,,,,,,,,,,,,
537,LND,,,,,,,,,,,,
538,CLN,57,1947,108,50248,615,2056,0.69,8674667,100,10000000,100,10000000
539,LND,,,,,,,,,,,,
540,LND,,,,,,,,,,,,
541,LND,,,,,,,,,,,,
542,LND,,,,,,,,,,,,
543,LND,,,,,,,,,,,,
544,LND,,,,,,,,,,,,
545,LND,,,,,,,,,,,,
546,LND,,,,,,,,,,,,
547,LND,,,,,,,,,,,,
548,LND,,,,,,,,,,,,
549,LND,,,,,,,,,,,,
550,LND,,,,,,,,,,,,
551,LND,,,,,,,,,,,,
552,LND,,,,,,,,,,,,
553,LND,,,,,,,,,,,,
554,LND,,,,,,,,,,,,
555,LND,,,,,,,,,,,,
556,LND,,,,,,,,,,,,
557,LND,,,,,,,,,,,,
558,LND,,,,,,,,,,,,
559,LND,,,,,,,,,,,,
560,LND,,,,,,,,,,,,
561,LND,,,,,,,,,,,,
562,LND,,,,,,,,,,,,
563,LND,,,,,,,,,,,,
564,LND,,,,,,,,,,,,
565,LND,,,,,,,,,,,,
566,LND,,,,,,,,,,,,
567,LND,,,,,,,,,,,,
568,LND,,,,,,,,,,,,
569,LND,,,,,,,,,,,,
570,LND,,,,,,,,,,,,
571,LND,,,,,,,,,,,,
572,LND,,,,,,,,,,,,
573,LND,,,,,,,,,,,,
574,LND,,,,,,,,,,,,
575,LND,,,,,,,,,,,,
576,LND,,,,,,,,,,,,
577,LND,,,,,,,,,,,,
578,LND,,,,,,,,,,,,
579,LND,,,,,,,,,,,,
580,LND,,,,,,,,,,,,
581,LND,,,,,,,,,,,,
582,CLN,70,2417,109,45242,611,2675,1.0,3228626,100,10000000,100,10000000
583,LND,,,,,,,,,,,,
584,LND,,,,,,,,,,,,
585,LND,,,,,,,,,,,,
586,LND,,,,,,,,,,,,
587,LND,,,,,,,,,,,,
588,LND,,,,,,,,,,,,
589,LND,,,,,,,,,,,,
590,LND,,,,,,,,,,,,
591,LND,,,,,,,,,,,,
592,LND,,,,,,,,,,,,
593,LND,,,,,,,,,,,,
594,LND,,,,,,,,,,,,
595,CLN,70,2451,91,59643,608,2699,0.76,2886603,100,10000000,100,10000000
596,LND,,,,,,,,,,,,
597,LND,,,,,,,,,,,,
598,LND,,,,,,,,,,,,
599,LND,,,,,,,,,,,,
600,LND,,,,,,,,,,,,
601,LND,,,,,,,,,,,,
602,LND,,,,,,,,,,,,
603,LND,,,,,,,,,,,,
604,CLN,60,1688,85,54358,600,2824,0.92,4212965,100,10000000,100,10000000
605,LND,,,,,,,,,,,,
606,LND,,,,,,,,,,,,
607,LND,,,,,,,,,,,,
608,LND,,,,,,,,,,,,
609,LND,,,,,,,,,,,,
610,CLN,66,1851,116,59541,631,2097,0.79,4564458,100,10000000,100,10000000
611,LND,,,,,,,,,,,,
612,CLN,64,1806,98,41266,752,2746,0.8,8925850,100,10000000,100,10000000
613,LND,,,,,,,,,,,,
614,LND,,,,,,,,,,,,
615,LND,,,,,,,,,,,,
616,LND,,,,,,,,,,,,
617,LND,,,,,,,,,,,,
618,LND,,,,,,,,,,,,
619,CLN,56,2106,86,58331,642,2267,0.87,2971304,100,10000000,100,10000000
620,LND,,,,,,,,,,,,
621,LND,,,,,,,,,,,,
622,LND,,,,,,,,,,,,
623,CLN,64,1834,99,47482,674,2119,0.96,4912456,100,10000000,100,10000000
624,CLN,63,1954,86,43541,636,2974,0.75,9947855,100,10000000,100,10000000
625,LND,,,,,,,,,,,,
626,LND,,,,,,,,,,,,
627,LND,,,,,,,,,,,,
628,LND,,,,,,,,,,,,
629,LND,,,,,,,,,,,,
630,LND,,,,,,,,,,,,
631,LND,,,,,,,,,,,,
632,LND,,,,,,,,,,,,
633,LND,,,,,,,,,,,,
634,LND,,,,,,,,,,,,
635,LND,,,,,,,,,,,,
636,LND,,,,,,,,,,,,
637,LND,,,,,,,,,,,,
638,LND,,,,,,,,,,,,
639,LND,,,,,,,,,,,,
640,LND,,,,,,,,,,,,
641,LND,,,,,,,,,,,,
642,LND,,,,,,,,,,,,
643,LND,,,,,,,,,,,,
644,LND,,,,,,,,,,,,
645,LND,,,,,,,,,,,,
646,LND,,,,,,,,,,,,
647,LND,,,,,,,,,,,,
648,CLN,73,1617,85,46998,694,2942,0.66,1911257,100,10000000,100,10000000
649,LND,,,,,,,,,,,,
650,LND,,,,,,,,,,,,
651,CLN,61,1960,109,55074,611,2538,0.67,918041,100,10000000,100,10000000
652,LND,,,,,,,,,,,,
653,LND,,,,,,,,,,,,
654,LND,,,,,,,,,,,,
655,LND,,,,,,,,,,,,
656,LND,,,,,,,,,,,,
657,LND,,,,,,,,,,,,
658,LND,,,,,,,,,,,,
659,LND,,,,,,,,,,,,
660,LND,,,,,,,,,,,,
661,LND,,,,,,,,,,,,
662,LND,,,,,,,,,,,,
663,LND,,,,,,,,,,,,
664,LND,,,,,,,,,,,,
665,LND,,,,,,,,,,,,
666,LND,,,,,,,,,,,,
667,LND,,,,,,,,,,,,
668,LND,,,,,,,,,,,,
669,LND,,,,,,,,,,,,
670,LND,,,,,,,,,,,,
671,LND,,,,,,,,,,,,
672,LND,,,,,,,,,,,,
673,LND,,,,,,,,,,,,
674,LND,,,,,,,,,,,,
675,LND,,,,,,,,,,,,
676,LND,,,,,,,,,,,,
677,LND,,,,,,,,,,,,
678,CLN,71,2175,101,57254,744,2144,0.79,5836860,100,10000000,100,10000000
679,LND,,,,,,,,,,,,
680,LND,,,,,,,,,,,,
681,LND,,,,,,,,,,,,
682,LND,,,,,,,,,,,,
683,LND,,,,,,,,,,,,
684,LND,,,,,,,,,,,,
685,CLN,66,1614,106,43565,758,2255,0.99,2611053,100,10000000,100,10000000
686,LND,,,,,,,,,,,,
687,LND,,,,,,,,,,,,
688,LND,,,,,,,,,,,,
689,LND,,,,,,,,,,,,
690,LND,,,,,,,,,,,,
691,LND,,,,,,,,,,,,
692,LND,,,,,,,,,,,,
693,LND,,,,,,,,,,,,
694,CLN,75,2306,104,41817,594,2985,0.87,4551387,100,10000000,100,10000000
695,LND,,,,,,,,,,,,
696,LND,,,,,,,,,,,,
697,LND,,,,,,,,,,,,
698,LND,,,,,,,,,,,,
699,LND,,,,,,,,,,,,
700,LND,,,,,,,,,,,,
701,LND,,,,,,,,,,,,
702,LND,,,,,,,,,,,,
703,LND,,,,,,,,,,,,
704,LND,,,,,,,,,,,,
705,LND,,,,,,,,,,,,
706,LND,,,,,,,,,,,,
707,LND,,,,,,,,,,,,
708,LND,,,,,,,,,,,,
709,CLN,68,2368,94,58562,632,2662,0.89,7853380,100,10000000,100,10000000
710,LND,,,,,,,,,,,,
711,LND,,,,,,,,,,,,
712,LND,,,,,,,,,,,,
713,LND,,,,,,,,,,,,
714,CLN,74,1525,85,41665,599,2520,0.9,8574965,100,10000000,100,10000000
715,LND,,,,,,,,,,,,
716,LND,,,,,,,,,,,,
717,CLN,69,1748,109,46193,690,2182,0.8,3881669,100,10000000,100,10000000
718,LND,,,,,,,,,,,,
719,LND,,,,,,,,,,,,
720,LND,,,,,,,,,,,,
721,LND,,,,,,,,,,,,
722,LND,,,,,,,,,,,,
723,LND,,,,,,,,,,,,
724,LND,,,,,,,,,,,,
725,LND,,,,,,,,,,,,
726,CLN,61,2494,107,58014,668,2918,0.9,2995650,100,10000000,100,10000000
727,LND,,,,,,,,,,,,
728,LND,,,,,,,,,,,,
729,LND,,,,,,,,,,,,
730,LND,,,,,,,,,,,,
731,LND,,,,,,,,,,,,
