id,type,lease_fee_basis,lease_fee_base_sat,channel_fee_max_proportional_thousandths,channel_fee_max_base_msat,funding_weight,funding_feerate_perkw,lease_threshold,available_funds,min_their_funding,max_their_funding,per_channel_min,per_channel_max
73,LND,,,,,,,,,,,,
74,LND,,,,,,,,,,,,
75,LND,,,,,,,,,,,,
76,LND,,,,,,,,,,,,
77,LND,,,,,,,,,,,,
78,LND,,,,,,,,,,,,
79,LND,,,,,,,,,,,,
80,LND,,,,,,,,,,,,
81,LND,,,,,,,,,,,,
82,LND,,,,,,,,,,,,
83,LND,,,,,,,,,,,,
84,LND,,,,,,,,,,,,
85,CLN,68,2383,116,56866,622,2713,0.65,840027,100,10000000,100,10000000
86,LND,,,,,,,,,,,,
87,LND,,,,,,,,,,,,
88,LND,,,,,,,,,,,,
89,LND,,,,,,,,,,,,
90,LND,,,,,,,,,,,,
91,LND,,,,,,,,,,,,
92,LND,,,,,,,,,,,,
93,LND,,,,,,,,,,,,
94,LND,,,,,,,,,,,,
95,CLN,59,1681,85,59103,592,2914,0.97,7977665,100,10000000,100,10000000
96,LND,,,,,,,,,,,,
97,LND,,,,,,,,,,,,
98,LND,,,,,,,,,,,,
99,LND,,,,,,,,,,,,
100,LND,,,,,,,,,,,,
101,LND,,,,,,,,,,,,
102,LND,,,,,,,,,,,,
103,LND,,,,,,,,,,,,
104,CLN,59,1508,100,41284,573,2678,0.96,165531,100,10000000,100,10000000
105,LND,,,,,,,,,,,,
106,LND,,,,,,,,,,,,
107,LND,,,,,,,,,,,,
108,LND,,,,,,,,,,,,
109,LND,,,,,,,,,,,,
110,LND,,,,,,,,,,,,
111,LND,,,,,,,,,,,,
112,LND,,,,,,,,,,,,
113,LND,,,,,,,,,,,,
114,LND,,,,,,,,,,,,
115,LND,,,,,,,,,,,,
116,CLN,60,2277,104,53403,669,2489,0.8,7047583,100,10000000,100,10000000
117,LND,,,,,,,,,,,,
118,LND,,,,,,,,,,,,
119,LND,,,,,,,,,,,,
120,LND,,,,,,,,,,,,
121,LND,,,,,,,,,,,,
122,LND,,,,,,,,,,,,
123,LND,,,,,,,,,,,,
124,LND,,,,,,,,,,,,
125,LND,,,,,,,,,,,,
126,LND,,,,,,,,,,,,
127,LND,,,,,,,,,,,,
128,LND,,,,,,,,,,,,
129,LND,,,,,,,,,,,,
130,LND,,,,,,,,,,,,
131,LND,,,,,,,,,,,,
132,LND,,,,,,,,,,,,
133,LND,,,,,,,,,,,,
134,LND,,,,,,,,,,,,
135,LND,,,,,,,,,,,,
136,LND,,,,,,,,,,,,
137,LND,,,,,,,,,,,,
138,LND,,,,,,,,,,,,
139,LND,,,,,,,,,,,,
140,LND,,,,,,,,,,,,
141,LND,,,,,,,,,,,,
142,LND,,,,,,,,,,,,
143,LND,,,,,,,,,,,,
144,LND,,,,,,,,,,,,
145,LND,,,,,,,,,,,,
146,LND,,,,,,,,,,,,
147,LND,,,,,,,,,,,,
148,CLN,56,2010,88,44635,691,2369,0.9,4768095,100,10000000,100,10000000
149,LND,,,,,,,,,,,,
150,LND,,,,,,,,,,,,
151,LND,,,,,,,,,,,,
152,LND,,,,,,,,,,,,
153,LND,,,,,,,,,,,,
154,LND,,,,,,,,,,,,
155,LND,,,,,,,,,,,,
156,LND,,,,,,,,,,,,
157,LND,,,,,,,,,,,,
158,CLN,72,2466,96,42729,694,2472,0.84,6379762,100,10000000,100,10000000
159,CLN,64,2126,98,58351,734,2351,0.88,3420947,100,10000000,100,10000000
160,CLN,64,2481,106,46653,708,2440,0.82,9196382,100,10000000,100,10000000
161,LND,,,,,,,,,,,,
162,LND,,,,,,,,,,,,
163,LND,,,,,,,,,,,,
164,LND,,,,,,,,,,,,
165,LND,,,,,,,,,,,,
166,LND,,,,,,,,,,,,
167,LND,,,,,,,,,,,,
168,LND,,,,,,,,,,,,
169,CLN,71,1655,111,44010,758,2665,0.68,175164,100,10000000,100,10000000
170,LND,,,,,,,,,,,,
171,LND,,,,,,,,,,,,
172,LND,,,,,,,,,,,,
173,LND,,,,,,,,,,,,
174,LND,,,,,,,,,,,,
175,LND,,,,,,,,,,,,
176,LND,,,,,,,,,,,,
177,LND,,,,,,,,,,,,
178,LND,,,,,,,,,,,,
179,LND,,,,,,,,,,,,
180,LND,,,,,,,,,,,,
181,CLN,68,2398,115,41568,649,2076,0.66,2118330,100,10000000,100,10000000
182,LND,,,,,,,,,,,,
183,LND,,,,,,,,,,,,
184,LND,,,,,,,,,,,,
185,LND,,,,,,,,,,,,
186,LND,,,,,,,,,,,,
187,LND,,,,,,,,,,,,
188,LND,,,,,,,,,,,,
189,LND,,,,,,,,,,,,
190,LND,,,,,,,,,,,,
191,LND,,,,,,,,,,,,
192,LND,,,,,,,,,,,,
193,LND,,,,,,,,,,,,
194,LND,,,,,,,,,,,,
195,LND,,,,,,,,,,,,
196,LND,,,,,,,,,,,,
197,LND,,,,,,,,,,,,
198,LND,,,,,,,,,,,,
199,LND,,,,,,,,,,,,
200,LND,,,,,,,,,,,,
201,LND,,,,,,,,,,,,
202,CLN,71,2445,113,53695,760,2434,0.62,3757835,100,10000000,100,10000000
203,LND,,,,,,,,,,,,
204,LND,,,,,,,,,,,,
205,LND,,,,,,,,,,,,
206,LND,,,,,,,,,,,,
207,LND,,,,,,,,,,,,
208,LND,,,,,,,,,,,,
209,LND,,,,,,,,,,,,
210,LND,,,,,,,,,,,,
211,LND,,,,,,,,,,,,
212,LND,,,,,,,,,,,,
213,CLN,57,2029,82,54167,718,2177,0.91,3122993,100,10000000,100,10000000
214,LND,,,,,,,,,,,,
215,CLN,67,1516,118,46141,621,2507,0.69,1726740,100,10000000,100,10000000
216,LND,,,,,,,,,,,,
217,LND,,,,,,,,,,,,
218,LND,,,,,,,,,,,,
219,LND,,,,,,,,,,,,
220,LND,,,,,,,,,,,,
221,LND,,,,,,,,,,,,
222,LND,,,,,,,,,,,,
223,LND,,,,,,,,,,,,
224,LND,,,,,,,,,,,,
225,LND,,,,,,,,,,,,
226,LND,,,,,,,,,,,,
227,LND,,,,,,,,,,,,
228,LND,,,,,,,,,,,,
229,LND,,,,,,,,,,,,
230,LND,,,,,,,,,,,,
231,LND,,,,,,,,,,,,
232,CLN,71,1677,100,50318,583,2529,0.76,2000295,100,10000000,100,10000000
233,LND,,,,,,,,,,,,
234,LND,,,,,,,,,,,,
235,LND,,,,,,,,,,,,
236,CLN,75,2444,119,55112,745,2124,0.91,367103,100,10000000,100,10000000
237,LND,,,,,,,,,,,,
238,LND,,,,,,,,,,,,
239,LND,,,,,,,,,,,,
240,CLN,56,2225,111,47043,700,2036,1.0,2496996,100,10000000,100,10000000
241,LND,,,,,,,,,,,,
242,LND,,,,,,,,,,,,
243,LND,,,,,,,,,,,,
244,LND,,,,,,,,,,,,
245,LND,,,,,,,,,,,,
246,LND,,,,,,,,,,,,
247,LND,,,,,,,,,,,,
248,LND,,,,,,,,,,,,
249,LND,,,,,,,,,,,,
250,LND,,,,,,,,,,,,
251,LND,,,,,,,,,,,,
252,LND,,,,,,,,,,,,
253,LND,,,,,,,,,,,,
254,CLN,75,2398,86,49354,754,2376,0.68,657723,100,10000000,100,10000000
255,LND,,,,,,,,,,,,
256,CLN,75,1977,91,42324,685,2022,0.9,2775491,100,10000000,100,10000000
257,LND,,,,,,,,,,,,
258,LND,,,,,,,,,,,,
259,LND,,,,,,,,,,,,
260,LND,,,,,,,,,,,,
261,LND,,,,,,,,,,,,
262,LND,,,,,,,,,,,,
263,CLN,64,1541,96,46006,591,2047,0.66,393235,100,10000000,100,10000000
264,LND,,,,,,,,,,,,
265,LND,,,,,,,,,,,,
266,LND,,,,,,,,,,,,
267,LND,,,,,,,,,,,,
268,LND,,,,,,,,,,,,
269,LND,,,,,,,,,,,,
270,LND,,,,,,,,,,,,
271,CLN,70,2276,107,59704,702,2779,0.98,9950683,100,10000000,100,10000000
272,LND,,,,,,,,,,,,
273,LND,,,,,,,,,,,,
274,LND,,,,,,,,,,,,
275,LND,,,,,,,,,,,,
276,LND,,,,,,,,,,,,
277,LND,,,,,,,,,,,,
278,LND,,,,,,,,,,,,
279,LND,,,,,,,,,,,,
280,LND,,,,,,,,,,,,
281,LND,,,,,,,,,,,,
282,LND,,,,,,,,,,,,
283,LND,,,,,,,,,,,,
284,LND,,,,,,,,,,,,
285,LND,,,,,,,,,,,,
286,LND,,,,,,,,,,,,
287,CLN,55,1535,92,59433,639,2050,0.91,4435237,100,10000000,100,10000000
288,LND,,,,,,,,,,,,
289,LND,,,,,,,,,,,,
290,LND,,,,,,,,,,,,
291,LND,,,,,,,,,,,,
292,LND,,,,,,,,,,,,
293,LND,,,,,,,,,,,,
294,LND,,,,,,,,,,,,
295,LND,,,,,,,,,,,,
296,LND,,,,,,,,,,,,
297,LND,,,,,,,,,,,,
298,LND,,,,,,,,,,,,
299,LND,,,,,,,,,,,,
300,LND,,,,,,,,,,,,
301,LND,,,,,,,,,,,,
302,CLN,65,2254,80,59645,582,2967,0.68,7911399,100,10000000,100,10000000
303,LND,,,,,,,,,,,,
304,LND,,,,,,,,,,,,
305,CLN,59,1973,91,53779,704,2024,0.79,2354712,100,10000000,100,10000000
306,LND,,,,,,,,,,,,
307,LND,,,,,,,,,,,,
308,LND,,,,,,,,,,,,
309,LND,,,,,,,,,,,,
310,LND,,,,,,,,,,,,
311,LND,,,,,,,,,,,,
312,LND,,,,,,,,,,,,
313,LND,,,,,,,,,,,,
314,LND,,,,,,,,,,,,
315,LND,,,,,,,,,,,,
316,LND,,,,,,,,,,,,
317,LND,,,,,,,,,,,,
318,LND,,,,,,,,,,,,
319,LND,,,,,,,,,,,,
320,LND,,,,,,,,,,,,
321,LND,,,,,,,,,,,,
322,LND,,,,,,,,,,,,
323,LND,,,,,,,,,,,,
324,LND,,,,,,,,,,,,
325,LND,,,,,,,,,,,,
326,LND,,,,,,,,,,,,
327,LND,,,,,,,,,,,,
328,LND,,,,,,,,,,,,
329,LND,,,,,,,,,,,,
330,LND,,,,,,,,,,,,
331,LND,,,,,,,,,,,,
332,LND,,,,,,,,,,,,
333,LND,,,,,,,,,,,,
334,LND,,,,,,,,,,,,
335,LND,,,,,,,,,,,,
336,CLN,69,1845,116,43836,723,2743,0.64,438143,100,10000000,100,10000000
337,LND,,,,,,,,,,,,
338,LND,,,,,,,,,,,,
339,LND,,,,,,,,,,,,
340,LND,,,,,,,,,,,,
341,LND,,,,,,,,,,,,
342,LND,,,,,,,,,,,,
343,LND,,,,,,,,,,,,
344,CLN,61,2062,120,42646,648,2164,0.63,547600,100,10000000,100,10000000
345,LND,,,,,,,,,,,,
346,LND,,,,,,,,,,,,
347,LND,,,,,,,,,,,,
348,LND,,,,,,,,,,,,
349,LND,,,,,,,,,,,,
350,LND,,,,,,,,,,,,
351,LND,,,,,,,,,,,,
352,LND,,,,,,,,,,,,
353,LND,,,,,,,,,,,,
354,LND,,,,,,,,,,,,
355,LND,,,,,,,,,,,,
356,LND,,,,,,,,,,,,
357,LND,,,,,,,,,,,,
358,LND,,,,,,,,,,,,
359,LND,,,,,,,,,,,,
360,CLN,69,1917,120,44145,578,2987,0.77,5174651,100,10000000,100,10000000
361,LND,,,,,,,,,,,,
362,LND,,,,,,,,,,,,
363,LND,,,,,,,,,,,,
364,LND,,,,,,,,,,,,
365,LND,,,,,,,,,,,,
366,LND,,,,,,,,,,,,
367,LND,,,,,,,,,,,,
368,LND,,,,,,,,,,,,
369,LND,,,,,,,,,,,,
370,LND,,,,,,,,,,,,
371,LND,,,,,,,,,,,,
372,LND,,,,,,,,,,,,
373,LND,,,,,,,,,,,,
374,LND,,,,,,,,,,,,
375,LND,,,,,,,,,,,,
376,CLN,63,1643,111,58148,623,2720,0.8,391921,100,10000000,100,10000000
377,LND,,,,,,,,,,,,
378,LND,,,,,,,,,,,,
379,LND,,,,,,,,,,,,
380,LND,,,,,,,,,,,,
381,LND,,,,,,,,,,,,
382,LND,,,,,,,,,,,,
383,LND,,,,,,,,,,,,
384,LND,,,,,,,,,,,,
385,LND,,,,,,,,,,,,
386,LND,,,,,,,,,,,,
387,LND,,,,,,,,,,,,
388,LND,,,,,,,,,,,,
389,LND,,,,,,,,,,,,
390,LND,,,,,,,,,,,,
391,CLN,56,1882,93,40472,632,2445,0.87,7109893,100,10000000,100,10000000
392,LND,,,,,,,,,,,,
393,LND,,,,,,,,,,,,
394,LND,,,,,,,,,,,,
395,LND,,,,,,,,,,,,
396,LND,,,,,,,,,,,,
397,LND,,,,,,,,,,,,
398,LND,,,,,,,,,,,,
399,LND,,,,,,,,,,,,
400,LND,,,,,,,,,,,,
401,LND,,,,,,,,,,,,
402,LND,,,,,,,,,,,,
403,LND,,,,,,,,,,,,
404,LND,,,,,,,,,,,,
405,LND,,,,,,,,,,,,
406,LND,,,,,,,,,,,,
407,LND,,,,,,,,,,,,
408,LND,,,,,,,,,,,,
409,LND,,,,,,,,,,,,
410,LND,,,,,,,,,,,,
411,LND,,,,,,,,,,,,
412,LND,,,,,,,,,,,,
413,LND,,,,,,,,,,,,
414,LND,,,,,,,,,,,,
415,LND,,,,,,,,,,,,
416,LND,,,,,,,,,,,,
417,LND,,,,,,,,,,,,
418,LND,,,,,,,,,,,,
419,LND,,,,,,,,,,,,
420,LND,,,,,,,,,,,,
421,LND,,,,,,,,,,,,
422,LND,,,,,,,,,,,,
423,LND,,,,,,,,,,,,
424,LND,,,,,,,,,,,,
425,LND,,,,,,,,,,,,
426,LND,,,,,,,,,,,,
427,LND,,,,,,,,,,,,
428,LND,,,,,,,,,,,,
429,LND,,,,,,,,,,,,
430,LND,,,,,,,,,,,,
431,LND,,,,,,,,,,,,
432,LND,,,,,,,,,,,,
433,LND,,,,,,,,,,,,
434,CLN,60,1704,116,42740,645,2524,0.92,5159269,100,10000000,100,10000000
435,LND,,,,,,,,,,,,
436,LND,,,,,,,,,,,,
437,LND,,,,,,,,,,,,
438,LND,,,,,,,,,,,,
439,LND,,,,,,,,,,,,
440,CLN,58,1566,94,50013,603,2337,0.72,624119,100,10000000,100,10000000
441,LND,,,,,,,,,,,,
442,LND,,,,,,,,,,,,
443,LND,,,,,,,,,,,,
444,LND,,,,,,,,,,,,
445,LND,,,,,,,,,,,,
446,LND,,,,,,,,,,,,
447,LND,,,,,,,,,,,,
448,LND,,,,,,,,,,,,
449,LND,,,,,,,,,,,,
450,LND,,,,,,,,,,,,
451,CLN,56,2106,86,55297,631,2378,0.81,8274389,100,10000000,100,10000000
452,LND,,,,,,,,,,,,
453,LND,,,,,,,,,,,,
454,LND,,,,,,,,,,,,
455,LND,,,,,,,,,,,,
456,LND,,,,,,,,,,,,
457,LND,,,,,,,,,,,,
458,LND,,,,,,,,,,,,
459,LND,,,,,,,,,,,,
460,LND,,,,,,,,,,,,
461,LND,,,,,,,,,,,,
462,LND,,,,,,,,,,,,
463,LND,,,,,,,,,,,,
464,LND,,,,,,,,,,,,
465,LND,,,,,,,,,,,,
466,LND,,,,,,,,,,,,
467,CLN,58,2444,120,53753,696,2051,0.88,7997296,100,10000000,100,10000000
468,CLN,63,2497,82,55884,760,2561,0.72,2457034,100,10000000,100,10000000
469,LND,,,,,,,,,,,,
470,LND,,,,,,,,,,,,
471,LND,,,,,,,,,,,,
472,LND,,,,,,,,,,,,
473,LND,,,,,,,,,,,,
474,LND,,,,,,,,,,,,
475,LND,,,,,,,,,,,,
476,LND,,,,,,,,,,,,
477,LND,,,,,,,,,,,,
478,LND,,,,,,,,,,,,
479,LND,,,,,,,,,,,,
480,LND,,,,,,,,,,,,
481,LND,,,,,,,,,,,,
482,LND,,,,,,,,,,,,
483,LND,,,,,,,,,,,,
484,LND,,,,,,,,,,,,
485,CLN,60,2324,86,51384,715,2841,0.81,4621462,100,10000000,100,10000000
486,LND,,,,,,,,,,,,
487,LND,,,,,,,,,,,,
488,CLN,55,2442,83,47122,747,2916,0.81,6251025,100,10000000,100,10000000
489,LND,,,,,,,,,,,,
490,LND,,,,,,,,,,,,
491,LND,,,,,,,,,,,,
492,LND,,,,,,,,,,,,
493,LND,,,,,,,,,,,,
494,LND,,,,,,,,,,,,
495,LND,,,,,,,,,,,,
496,LND,,,,,,,,,,,,
497,LND,,,,,,,,,,,,
498,CLN,74,2267,119,57696,755,2764,0.81,4422083,100,10000000,100,10000000
499,LND,,,,,,,,,,,,
500,LND,,,,,,,,,,,,
501,LND,,,,,,,,,,,,
502,LND,,,,,,,,,,,,
503,LND,,,,,,,,,,,,
504,LND,,,,,,,,,,,,
505,LND,,,,,,,,,,,,
506,CLN,75,1554,87,55221,657,2086,0.74,3813334,100,10000000,100,10000000
507,LND,,,,,,,,,,,,
508,LND,,,,,,,,,,,,
509,CLN,64,1566,98,51565,694,2802,0.83,8915779,100,10000000,100,10000000
510,LND,,,,,,,,,,,,
511,LND,,,,,,,,,,,,
512,LND,,,,,,,,,,,,
513,LND,,,,,,,,,,,,
514,LND,,,,,,,,,,,,
515,LND,,,,,,,,,,,,
516,LND,,,,,,,,,,,,
517,LND,,,,,,,,,,,,
518,LND,,,,,,,,,,,,
519,LND,,,,,,,,,,,,
520,LND,,,,,,,,,,,,
521,LND,,,,,,,,,,,,
522,LND,,,,,,,,,,,,
523,LND,,,,,,,,,,,,
524,LND,,,,,,,,,,,,
525,LND,,,,,,,,,,,,
526,LND,,,,,,,,,,,,
527,LND,,,,,,,,,,,,
528,LND,,,,,,,,,,,,
529,CLN,75,1601,111,53632,570,2499,0.74,7312744,100,10000000,100,10000000
530,LND,,,,,,,,,,,,
531,LND,,,,,,,,,,,,
532,LND,,,,,,,,,,,,
533,LND,,,,,,,,,,,,
534,LND,,,,,,,,,,,,
535,LND,,,,,,,,,,,,
536,LND,,,,,,,,,,,,
537,LND,,,,,,,,,,,,
538,LND,,,,,,,,,,,,
539,LND,,,,,,,,,,,,
540,LND,,,,,,,,,,,,
541,LND,,,,,,,,,,,,
542,LND,,,,,,,,,,,,
543,LND,,,,,,,,,,,,
544,LND,,,,,,,,,,,,
545,LND,,,,,,,,,,,,
546,LND,,,,,,,,,,,,
547,LND,,,,,,,,,,,,
548,LND,,,,,,,,,,,,
549,LND,,,,,,,,,,,,
550,LND,,,,,,,,,,,,
551,CLN,56,2120,91,57897,624,2110,0.83,8834107,100,10000000,100,10000000
552,LND,,,,,,,,,,,,
553,LND,,,,,,,,,,,,
554,LND,,,,,,,,,,,,
555,LND,,,,,,,,,,,,
556,LND,,,,,,,,,,,,
557,LND,,,,,,,,,,,,
558,LND,,,,,,,,,,,,
559,LND,,,,,,,,,,,,
560,LND,,,,,,,,,,,,
561,LND,,,,,,,,,,,,
562,LND,,,,,,,,,,,,
563,LND,,,,,,,,,,,,
564,LND,,,,,,,,,,,,
565,LND,,,,,,,,,,,,
566,LND,,,,,,,,,,,,
567,LND,,,,,,,,,,,,
568,LND,,,,,,,,,,,,
569,LND,,,,,,,,,,,,
570,LND,,,,,,,,,,,,
571,LND,,,,,,,,,,,,
572,LND,,,,,,,,,,,,
573,LND,,,,,,,,,,,,
574,CLN,61,2295,93,42977,658,2639,0.86,7668951,100,10000000,100,10000000
575,LND,,,,,,,,,,,,
576,LND,,,,,,,,,,,,
577,LND,,,,,,,,,,,,
578,CLN,63,2364,83,48272,595,2110,0.82,1166037,100,10000000,100,10000000
579,LND,,,,,,,,,,,,
580,LND,,,,,,,,,,,,
581,LND,,,,,,,,,,,,
582,LND,,,,,,,,,,,,
583,LND,,,,,,,,,,,,
584,CLN,65,1793,93,40268,623,2537,0.81,8429510,100,10000000,100,10000000
585,LND,,,,,,,,,,,,
586,LND,,,,,,,,,,,,
587,LND,,,,,,,,,,,,
588,LND,,,,,,,,,,,,
589,LND,,,,,,,,,,,,
590,LND,,,,,,,,,,,,
591,LND,,,,,,,,,,,,
592,LND,,,,,,,,,,,,
593,LND,,,,,,,,,,,,
594,LND,,,,,,,,,,,,
595,CLN,58,1943,87,47010,579,2318,0.89,7310942,100,10000000,100,10000000
596,LND,,,,,,,,,,,,
597,LND,,,,,,,,,,,,
598,LND,,,,,,,,,,,,
599,LND,,,,,,,,,,,,
600,LND,,,,,,,,,,,,
601,LND,,,,,,,,,,,,
602,LND,,,,,,,,,,,,
603,LND,,,,,,,,,,,,
604,LND,,,,,,,,,,,,
605,LND,,,,,,,,,,,,
606,LND,,,,,,,,,,,,
607,LND,,,,,,,,,,,,
608,LND,,,,,,,,,,,,
609,LND,,,,,,,,,,,,
610,LND,,,,,,,,,,,,
611,LND,,,,,,,,,,,,
612,LND,,,,,,,,,,,,
613,LND,,,,,,,,,,,,
614,LND,,,,,,,,,,,,
615,LND,,,,,,,,,,,,
616,CLN,72,2045,119,55281,607,2158,0.72,8320314,100,10000000,100,10000000
617,LND,,,,,,,,,,,,
618,LND,,,,,,,,,,,,
619,LND,,,,,,,,,,,,
620,LND,,,,,,,,,,,,
621,LND,,,,,,,,,,,,
622,LND,,,,,,,,,,,,
623,LND,,,,,,,,,,,,
624,LND,,,,,,,,,,,,
625,LND,,,,,,,,,,,,
626,LND,,,,,,,,,,,,
627,LND,,,,,,,,,,,,
628,LND,,,,,,,,,,,,
629,CLN,61,1628,108,55921,663,2349,0.97,5553828,100,10000000,100,10000000
630,LND,,,,,,,,,,,,
631,LND,,,,,,,,,,,,
632,LND,,,,,,,,,,,,
633,LND,,,,,,,,,,,,
634,LND,,,,,,,,,,,,
635,LND,,,,,,,,,,,,
636,LND,,,,,,,,,,,,
637,LND,,,,,,,,,,,,
638,LND,,,,,,,,,,,,
639,LND,,,,,,,,,,,,
640,LND,,,,,,,,,,,,
641,LND,,,,,,,,,,,,
642,LND,,,,,,,,,,,,
643,LND,,,,,,,,,,,,
644,LND,,,,,,,,,,,,
645,LND,,,,,,,,,,,,
646,LND,,,,,,,,,,,,
647,LND,,,,,,,,,,,,
648,LND,,,,,,,,,,,,
649,LND,,,,,,,,,,,,
650,LND,,,,,,,,,,,,
651,LND,,,,,,,,,,,,
652,LND,,,,,,,,,,,,
653,LND,,,,,,,,,,,,
654,LND,,,,,,,,,,,,
655,LND,,,,,,,,,,,,
656,LND,,,,,,,,,,,,
657,LND,,,,,,,,,,,,
658,LND,,,,,,,,,,,,
659,LND,,,,,,,,,,,,
660,LND,,,,,,,,,,,,
661,LND,,,,,,,,,,,,
662,LND,,,,,,,,,,,,
663,LND,,,,,,,,,,,,
664,LND,,,,,,,,,,,,
665,LND,,,,,,,,,,,,
666,LND,,,,,,,,,,,,
667,LND,,,,,,,,,,,,
668,LND,,,,,,,,,,,,
669,LND,,,,,,,,,,,,
670,LND,,,,,,,,,,,,
671,LND,,,,,,,,,,,,
672,LND,,,,,,,,,,,,
673,LND,,,,,,,,,,,,
674,LND,,,,,,,,,,,,
675,CLN,71,1604,113,43899,580,2943,0.82,7888878,100,10000000,100,10000000
676,LND,,,,,,,,,,,,
677,LND,,,,,,,,,,,,
678,LND,,,,,,,,,,,,
679,LND,,,,,,,,,,,,
680,LND,,,,,,,,,,,,
681,LND,,,,,,,,,,,,
682,LND,,,,,,,,,,,,
683,LND,,,,,,,,,,,,
684,CLN,62,1706,114,44067,593,2134,0.9,5495152,100,10000000,100,10000000
685,LND,,,,,,,,,,,,
686,LND,,,,,,,,,,,,
687,LND,,,,,,,,,,,,
688,LND,,,,,,,,,,,,
689,LND,,,,,,,,,,,,
690,LND,,,,,,,,,,,,
691,LND,,,,,,,,,,,,
692,LND,,,,,,,,,,,,
693,LND,,,,,,,,,,,,
694,LND,,,,,,,,,,,,
695,LND,,,,,,,,,,,,
696,LND,,,,,,,,,,,,
697,LND,,,,,,,,,,,,
698,LND,,,,,,,,,,,,
699,CLN,60,1865,101,46089,621,2529,0.93,9542890,100,10000000,100,10000000
700,LND,,,,,,,,,,,,
701,LND,,,,,,,,,,,,
702,LND,,,,,,,,,,,,
703,LND,,,,,,,,,,,,
704,LND,,,,,,,,,,,,
705,LND,,,,,,,,,,,,
706,LND,,,,,,,,,,,,
707,LND,,,,,,,,,,,,
708,LND,,,,,,,,,,,,
709,LND,,,,,,,,,,,,
710,LND,,,,,,,,,,,,
711,LND,,,,,,,,,,,,
712,CLN,57,2320,97,59794,744,2415,0.87,4022685,100,10000000,100,10000000
713,LND,,,,,,,,,,,,
714,LND,,,,,,,,,,,,
715,CLN,62,1817,103,55207,622,2233,0.88,2947810,100,10000000,100,10000000
716,LND,,,,,,,,,,,,
717,LND,,,,,,,,,,,,
718,LND,,,,,,,,,,,,
719,LND,,,,,,,,,,,,
720,LND,,,,,,,,,,,,
721,LND,,,,,,,,,,,,
722,LND,,,,,,,,,,,,
723,LND,,,,,,,,,,,,
724,LND,,,,,,,,,,,,
725,LND,,,,,,,,,,,,
726,LND,,,,,,,,,,,,
727,LND,,,,,,,,,,,,
728,LND,,,,,,,,,,,,
729,LND,,,,,,,,,,,,
