id,sender_id,receiver_id,amount,start_time
80,7056,12909,9994,93763
81,340,12909,9903,94354
82,6316,12909,9971,94591
83,3610,12909,10440,94958
84,327,12909,8898,95034
85,2473,12909,9176,95351
86,8167,12909,8925,97128
87,6138,12909,9792,98198
88,9263,12909,10211,99016
89,10275,12909,10579,99914
90,7276,12909,9961,102436
91,8079,12909,10509,102518
92,5661,12909,9535,103050
93,3893,12909,11879,105277
94,3131,12909,9609,107014
95,11761,12909,9221,108051
96,7688,12909,10600,111427
97,7363,12909,9566,114414
98,11284,12909,10589,115304
99,2077,12909,10660,117873
100,12910,12909,9168,119303
101,10334,12909,9136,121212
102,12290,12909,9173,122132
103,6701,12909,9198,123144
104,6790,12909,7091,124755
105,11651,12909,9733,125307
106,5486,12909,9594,125629
107,9303,12909,9347,126317
108,1865,12909,10064,126693
109,8167,12909,9684,127000
110,638,12909,11690,128160
111,2653,12909,9672,129663
112,4783,12909,9507,130268
113,1956,12909,9584,132700
114,786,12909,9705,133841
115,598,12909,10154,134856
116,899,12909,10234,135041
117,9103,12909,10333,135358
118,11118,12909,10518,135437
119,7325,12909,10633,135703
120,10230,12909,10166,136358
121,11355,12909,12496,136816
122,7798,12909,11976,137182
123,444,12909,7897,137531
124,10393,12909,8631,137792
125,11317,12909,9894,138293
126,1598,12909,10604,140059
127,6011,12909,11508,140958
128,6566,12909,9368,143500
129,787,12909,10852,143762
130,9029,12909,12156,144222
131,9288,12909,9676,144411
132,11680,12909,10898,145265
133,3998,12909,10402,145789
134,8420,12909,9434,146106
135,8430,12909,9632,148711
136,12221,12909,10373,148827
137,3371,12909,9517,149279
138,8658,12909,9065,149382
139,1128,12909,9466,149654
140,7133,12909,7926,150005
141,3331,12909,12488,150072
142,6,12909,7256,150768
143,1713,12909,10144,150948
144,8744,12909,10771,152166
145,9550,12909,11008,152931
146,7392,12909,10615,153811
147,1100,12909,10327,154907
148,10568,12909,10015,156657
149,5319,12909,11546,159393
150,6789,12909,9051,160171
151,8463,12909,10933,161278
152,2434,12909,8853,161291
153,8550,12909,10751,164017
154,7496,12909,9574,164417
155,6611,12909,11528,166049
156,2360,12909,9770,167106
157,4449,12909,8563,167344
158,5279,12909,9471,168061
159,5266,12909,10117,168269
160,10491,12909,9372,168428
161,12469,12909,10169,168552
162,1606,12909,9383,171795
163,8808,12909,10664,172618
164,1739,12909,10229,172788
165,11298,12909,10128,173485
166,5866,12909,8822,174165
167,319,12909,11328,175322
168,2749,12909,11462,177560
169,5432,12909,11488,178198
170,12950,12909,9822,179384
171,11873,12909,9944,179700
172,914,12909,10303,179924
173,4919,12909,10642,180203
174,1764,12909,9585,181618
175,5268,12909,9778,182201
176,6757,12909,10340,183276
177,11013,12909,10046,183421
178,3946,12909,11085,183596
179,11526,12909,9875,186933
180,1659,12909,11912,187156
181,12874,12909,10049,188501
182,3023,12909,8947,188879
183,136,12909,7787,191180
184,1302,12909,9712,193118
185,8953,12909,9597,193126
186,863,12909,8843,193179
187,445,12909,10556,194616
188,7204,12909,11397,194789
189,10271,12909,8469,195909
190,12505,12909,8263,195917
191,7170,12909,10169,195971
192,1784,12909,11170,196125
193,1175,12909,8211,196707
194,3241,12909,10343,196834
195,9422,12909,9393,199449
196,10028,12909,9540,200419
197,887,12909,11828,201217
198,4082,12909,9262,203676
199,2627,12909,10517,204718
200,4643,12909,9429,207618
201,10583,12909,10568,208321
202,7901,12909,10235,208936
203,2159,12909,7871,210333
204,7359,12909,9683,212617
205,2357,12909,8058,212663
206,7575,12909,8591,214803
207,5502,12909,8911,216576
208,4012,12909,9450,217881
209,1511,12909,9236,220059
210,12444,12909,9158,220703
211,11418,12909,9151,222869
212,6611,12909,9848,224339
213,5940,12909,10988,226175
214,12534,12909,9597,226702
215,3587,12909,10569,227017
216,5283,12909,9382,228132
217,1351,12909,10666,228228
218,6113,12909,11726,232128
219,11712,12909,11176,232802
220,5689,12909,9840,233062
221,7942,12909,10273,233370
222,8292,12909,9528,236498
223,5324,12909,9411,237113
224,822,12909,10334,237584
225,4125,12909,7108,237855
226,2348,12909,9357,239849
227,11037,12909,10239,240180
228,5279,12909,11150,242276
229,7867,12909,10257,243090
230,9230,12909,9415,244017
231,10393,12909,10308,244300
232,3519,12909,9543,245071
233,11569,12909,11921,245166
234,7138,12909,8008,246917
235,6567,12909,11077,248117
236,6515,12909,8446,249055
237,2165,12909,9452,249191
238,9608,12909,10195,250069
239,203,12909,10228,251279
240,4572,12909,10521,251549
241,10852,12909,11217,253438
242,6665,12909,10443,254037
243,1646,12909,8389,254377
244,2717,12909,9575,255228
245,11513,12909,10046,256546
246,6339,12909,10723,257040
247,10626,12909,11123,260613
248,1996,12909,11277,261332
249,11753,12909,9176,264985
250,9257,12909,9070,270271
251,9677,12909,9363,271573
252,12794,12909,8638,272231
253,82,12909,10651,272887
254,6385,12909,10431,274197
255,12705,12909,11234,275018
256,9210,12909,10216,275729
257,8561,12909,9366,276144
258,6338,12909,10028,276354
259,380,12909,8496,276443
260,2377,12909,11843,279452
261,10123,12909,11707,281001
262,9910,12909,9259,283584
263,477,12909,10634,283943
264,2235,12909,10663,284615
265,12498,12909,10918,285436
266,6225,12909,10709,286265
267,3150,12909,9644,288157
268,8947,12909,10487,289238
269,6728,12909,8654,289628
270,9216,12909,9372,290591
271,8865,12909,12086,291593
272,758,12909,10133,292310
273,7785,12909,9919,296356
274,8447,12909,8946,297606
275,5831,12909,9864,299911
276,8741,12909,10373,301796
277,6200,12909,9908,304755
278,3538,12909,10645,305782
279,10089,12909,10890,305929
280,10089,12909,10222,307145
281,2507,12909,11955,308133
282,5422,12909,11377,308236
283,142,12909,10695,309114
284,8555,12909,9452,309859
285,12029,12909,10266,311189
286,6968,12909,12421,312649
287,3422,12909,11158,312756
288,12476,12909,10219,312883
289,7630,12909,11018,314852
290,6057,12909,10570,316173
291,5728,12909,9362,317075
292,959,12909,13075,318489
293,3919,12909,9416,318796
294,9558,12909,9546,320279
295,250,12909,9761,321915
296,12965,12909,9608,322378
297,394,12909,8744,322534
298,9396,12909,8822,322744
299,8035,12909,10436,327481
300,780,12909,8993,327988
301,4142,12909,9540,328001
302,7223,12909,10540,329752
303,1631,12909,11339,331718
304,8508,12909,9951,331718
305,12252,12909,9722,332784
306,3456,12909,9932,333082
307,1326,12909,10921,333658
308,2626,12909,9971,335027
309,1768,12909,11071,335535
310,4738,12909,8220,337210
311,9510,12909,8643,337387
312,9623,12909,10303,338295
313,8893,12909,9529,339287
314,6487,12909,9017,343957
315,369,12909,9639,344232
316,7132,12909,10689,344346
317,7240,12909,9761,345044
318,9241,12909,9860,345443
319,2414,12909,9505,346210
320,9987,12909,11788,349775
321,373,12909,9917,351970
322,5451,12909,9685,352706
323,806,12909,11564,353212
324,8489,12909,11909,353416
325,1081,12909,9185,354792
326,8693,12909,9692,355045
327,4647,12909,11667,355801
328,3802,12909,9233,356487
329,12587,12909,8942,356493
330,3391,12909,10261,358136
331,12520,12909,9712,358272
332,5847,12909,10669,358503
333,1879,12909,11216,359834
334,5122,12909,9572,360553
335,671,12909,10120,360562
336,3458,12909,10060,363531
337,5523,12909,10357,364246
338,661,12909,8919,365508
339,6610,12909,9830,366136
340,12840,12909,11266,366210
341,10485,12909,11773,369152
342,2112,12909,11254,372243
343,8360,12909,10267,373047
344,11294,12909,9701,373371
345,9217,12909,10710,373477
346,10757,12909,10007,375158
347,9364,12909,10034,375612
348,10181,12909,9888,375976
349,11960,12909,10245,376071
350,2465,12909,11708,379591
351,10410,12909,9917,380135
352,6604,12909,10214,382849
353,8484,12909,9783,383130
354,10429,12909,10141,383523
355,7665,12909,9435,386119
356,8022,12909,10020,388488
357,10941,12909,9312,389048
358,8541,12909,11017,389211
359,5301,12909,11119,392134
360,360,12909,8973,395196
361,8166,12909,8062,396120
362,10661,12909,8185,396148
363,9860,12909,8630,398125
364,2395,12909,11662,398307
365,11478,12909,9861,399088
366,1291,12909,8388,399093
367,1529,12909,10113,399708
368,3241,12909,9595,399768
369,4549,12909,10935,400453
370,5405,12909,9647,400511
371,9297,12909,10753,403343
372,10895,12909,12522,403479
373,3579,12909,9804,406425
374,2340,12909,8203,407892
375,5601,12909,11048,408693
376,9942,12909,10044,409004
377,1424,12909,10292,409161
378,4565,12909,8533,409656
379,6699,12909,9651,409817
380,10370,12909,9242,413225
381,12844,12909,10916,413229
382,9296,12909,8678,413437
383,10772,12909,9196,414561
384,2673,12909,10223,415731
385,1039,12909,9973,416119
386,6744,12909,10693,419261
387,8770,12909,10327,419269
388,11428,12909,9906,419684
389,5993,12909,10685,419972
390,10531,12909,9756,422535
391,7368,12909,9176,422706
392,7883,12909,10643,424391
393,6359,12909,9176,425705
394,1883,12909,9481,426393
395,6604,12909,11356,426609
396,3339,12909,10889,427638
397,500,12909,10085,431541
398,9532,12909,9106,431618
399,9632,12909,10451,434734
400,6560,12909,9311,436750
401,2540,12909,9867,437553
402,7236,12909,9487,439469
403,5910,12909,10564,440304
404,2065,12909,11649,440723
405,11836,12909,10402,443609
406,8710,12909,9737,445603
407,1525,12909,10462,445832
408,6099,12909,8233,445991
409,2365,12909,8997,446524
410,7036,12909,11104,447183
411,10805,12909,10131,450286
412,8878,12909,11074,451195
413,2557,12909,10262,453735
414,1344,12909,10015,454140
415,8425,12909,10012,455564
416,7679,12909,11282,456253
417,9735,12909,9473,458014
418,10458,12909,9552,459088
419,12638,12909,9949,459983
420,11724,12909,10687,460139
421,2979,12909,8873,460415
422,11951,12909,10964,460446
423,12951,12909,9873,463853
424,7925,12909,9807,465668
425,8039,12909,9576,465729
426,981,12909,10007,466370
427,6814,12909,8795,466968
428,7554,12909,10544,467162
429,2835,12909,9810,467795
430,5608,12909,9025,468435
431,8491,12909,10024,469652
432,605,12909,9033,469696
433,11278,12909,9788,472158
434,8210,12909,9944,472525
435,5461,12909,7722,472785
436,4724,12909,10926,473303
437,5298,12909,11688,473399
438,7640,12909,9476,473796
439,6217,12909,13965,473849
440,4171,12909,11242,473895
441,12580,12909,10599,475833
442,5255,12909,9713,479232
443,7964,12909,9730,479327
444,8874,12909,9900,481272
445,7013,12909,9326,482151
446,1276,12909,7908,483973
447,8794,12909,9881,485335
448,4754,12909,8840,485726
449,3475,12909,8715,485881
450,4050,12909,10380,486017
451,3128,12909,8244,486753
452,11655,12909,10228,490402
453,6402,12909,10079,493547
454,12825,12909,10777,495090
455,7828,12909,9334,495400
456,11268,12909,8865,496541
457,3461,12909,10086,497489
458,10058,12909,8473,497614
459,7934,12909,11912,499584
460,6706,12909,10276,499861
461,93,12909,9491,501485
462,2761,12909,9280,502583
463,2338,12909,10187,504936
464,9579,12909,10584,505068
465,11868,12909,10897,509165
466,2793,12909,9059,510413
467,191,12909,10120,510755
468,1027,12909,9604,510822
469,4794,12909,8395,514714
470,12254,12909,10467,515130
471,5105,12909,10245,515345
472,7648,12909,8348,515403
473,1983,12909,8773,516000
474,12531,12909,8264,516942
475,4386,12909,9773,517390
476,8302,12909,9920,517547
477,2609,12909,9256,517838
478,10875,12909,8587,520638
479,3583,12909,9352,520838
480,5753,12909,11039,521597
481,10525,12909,9693,521830
482,252,12909,9531,521913
483,9586,12909,8352,522175
484,6560,12909,10100,523046
485,10012,12909,9847,523566
486,11909,12909,11904,525222
487,3836,12909,9207,525257
488,1921,12909,11038,526795
489,8038,12909,8246,527232
490,11920,12909,9793,528140
491,10062,12909,12175,532819
492,189,12909,10427,533710
493,9040,12909,11061,534672
494,4809,12909,11458,536094
495,11151,12909,8731,536102
496,4467,12909,9382,536246
497,10822,12909,9736,536797
498,10914,12909,8894,538218
499,3901,12909,9079,538916
