id,sender_id,receiver_id,amount,start_time
355,7665,5839,9435,386119
356,8022,5839,10020,388488
357,10941,5839,9312,389048
358,8541,5839,11017,389211
359,5301,5839,11119,392134
360,360,5839,8973,395196
361,8166,5839,8062,396120
362,10661,5839,8185,396148
363,9860,5839,8630,398125
364,2395,5839,11662,398307
365,11478,5839,9861,399088
366,1291,5839,8388,399093
367,1529,5839,10113,399708
368,3241,5839,9595,399768
369,4549,5839,10935,400453
370,5405,5839,9647,400511
371,9297,5839,10753,403343
372,10895,5839,12522,403479
373,3579,5839,9804,406425
374,2340,5839,8203,407892
375,5601,5839,11048,408693
376,9942,5839,10044,409004
377,1424,5839,10292,409161
378,4565,5839,8533,409656
379,6699,5839,9651,409817
380,10370,5839,9242,413225
381,12844,5839,10916,413229
382,9296,5839,8678,413437
383,10772,5839,9196,414561
384,2673,5839,10223,415731
385,1039,5839,9973,416119
386,6744,5839,10693,419261
387,8770,5839,10327,419269
388,11428,5839,9906,419684
389,5993,5839,10685,419972
390,10531,5839,9756,422535
391,7368,5839,9176,422706
392,7883,5839,10643,424391
393,6359,5839,9176,425705
394,1883,5839,9481,426393
395,6604,5839,11356,426609
396,3339,5839,10889,427638
397,500,5839,10085,431541
398,9532,5839,9106,431618
399,9632,5839,10451,434734
400,6560,5839,9311,436750
401,2540,5839,9867,437553
402,7236,5839,9487,439469
403,5910,5839,10564,440304
404,2065,5839,11649,440723
405,11836,5839,10402,443609
406,8710,5839,9737,445603
407,1525,5839,10462,445832
408,6099,5839,8233,445991
409,2365,5839,8997,446524
410,7036,5839,11104,447183
411,10805,5839,10131,450286
412,8878,5839,11074,451195
413,2557,5839,10262,453735
414,1344,5839,10015,454140
415,8425,5839,10012,455564
416,7679,5839,11282,456253
417,9735,5839,9473,458014
418,10458,5839,9552,459088
419,12638,5839,9949,459983
420,11724,5839,10687,460139
421,2979,5839,8873,460415
422,11951,5839,10964,460446
423,12951,5839,9873,463853
424,7925,5839,9807,465668
425,8039,5839,9576,465729
426,981,5839,10007,466370
427,6814,5839,8795,466968
428,7554,5839,10544,467162
429,2835,5839,9810,467795
430,5608,5839,9025,468435
431,8491,5839,10024,469652
432,605,5839,9033,469696
433,11278,5839,9788,472158
434,8210,5839,9944,472525
435,5461,5839,7722,472785
436,4724,5839,10926,473303
437,5298,5839,11688,473399
438,7640,5839,9476,473796
439,6217,5839,13965,473849
440,4171,5839,11242,473895
441,12580,5839,10599,475833
442,5255,5839,9713,479232
443,7964,5839,9730,479327
444,8874,5839,9900,481272
445,7013,5839,9326,482151
446,1276,5839,7908,483973
447,8794,5839,9881,485335
448,4754,5839,8840,485726
449,3475,5839,8715,485881
450,4050,5839,10380,486017
451,3128,5839,8244,486753
452,11655,5839,10228,490402
453,6402,5839,10079,493547
454,12825,5839,10777,495090
455,7828,5839,9334,495400
456,11268,5839,8865,496541
457,3461,5839,10086,497489
458,10058,5839,8473,497614
459,7934,5839,11912,499584
460,6706,5839,10276,499861
461,93,5839,9491,501485
462,2761,5839,9280,502583
463,2338,5839,10187,504936
464,9579,5839,10584,505068
465,11868,5839,10897,509165
466,2793,5839,9059,510413
467,191,5839,10120,510755
468,1027,5839,9604,510822
469,4794,5839,8395,514714
470,12254,5839,10467,515130
471,5105,5839,10245,515345
472,7648,5839,8348,515403
473,1983,5839,8773,516000
474,12531,5839,8264,516942
475,4386,5839,9773,517390
476,8302,5839,9920,517547
477,2609,5839,9256,517838
478,10875,5839,8587,520638
479,3583,5839,9352,520838
480,5753,5839,11039,521597
481,10525,5839,9693,521830
482,252,5839,9531,521913
483,9586,5839,8352,522175
484,6560,5839,10100,523046
485,10012,5839,9847,523566
486,11909,5839,11904,525222
487,3836,5839,9207,525257
488,1921,5839,11038,526795
489,8038,5839,8246,527232
490,11920,5839,9793,528140
491,10062,5839,12175,532819
492,189,5839,10427,533710
493,9040,5839,11061,534672
494,4809,5839,11458,536094
495,11151,5839,8731,536102
496,4467,5839,9382,536246
497,10822,5839,9736,536797
498,10914,5839,8894,538218
499,3901,5839,9079,538916
